,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0140056,BP,GO:0140056,organelle localization by membrane tethering,66/4326,171/18866,2.83024097542903e-06,6.69060642353261e-05,4.83682049051649e-05,ACTR1A/AKAP9/ALMS1/CAV2/CCP110/CDK1/CEP131/CEP135/CEP152/CEP290/CEP41/CEP63/CEP70/CEP72/CEP83/CEP97/CFTR/CKAP5/CNTRL/DCTN2/DCTN3/DYNC1H1/DYNC1I2/DYNLL1/ESYT1/HAUS6/HAUS7/HSP90AA1/IQCB1/MAPRE1/MKS1/NDE1/NEK2/ODF2/PACS2/PCM1/PDZD8/PLK1/PLK4/PRKAR2B/PSEN2/RAB11A/RAB15/RAB8A/RAB8B/RABEPK/RALB/RPGRIP1L/SNAP29/SNPH/STX12/STX16/STX17/STX1A/STX2/STX6/STX7/STXBP3/TUBB/TUBG1/UNC13B/USO1/VAMP3/VAMP8/VAPB/YKT6,66
GO:0001738,BP,GO:0001738,morphogenesis of a polarized epithelium,58/4326,145/18866,3.00040652714588e-06,7.066891563937e-05,5.10884720411652e-05,AP2B1/AP2M1/ARRB2/CLTC/DAAM1/DLG3/DVL1/DVL2/DVL3/EXOC5/FOXF1/FZD1/FZD2/FZD4/FZD6/IFT20/LAMA3/LAMA5/MKS1/MSN/PSMA1/PSMA2/PSMA3/PSMA4/PSMA7/PSMB1/PSMB10/PSMB2/PSMB3/PSMB4/PSMB5/PSMB8/PSMB9/PSMC1/PSMC2/PSMD11/PSMD13/PSMD14/PSMD2/PSMD3/PSMD4/PSMD7/PSME1/PSME3/PSME4/PTK7/RHOA/ROR1/RPGRIP1L/RYK/SEC24B/SFRP1/SLC9A3R1/SMURF2/TIAM1/TP63/WDR1/ZDHHC7,58
GO:0060828,BP,GO:0060828,regulation of canonical Wnt signaling pathway,102/4326,295/18866,3.10528433422882e-06,7.28721834638368e-05,5.26812739913732e-05,AMFR/APOE/ASPM/AXIN1/BAMBI/BTRC/CAPRIN2/CCDC88C/CDH3/CDK14/CHD8/COL1A1/CSNK1G2/CUL3/DDIT3/DKK3/DKK4/DLX5/DVL1/DVL2/DVL3/EGFR/FAM53B/FERMT1/FOXO3/FRAT1/FZD1/FZD4/FZD6/G3BP1/GID8/GLI1/GLI3/GNAQ/GREM1/GSK3B/HDAC1/IFT20/IGFBP4/ILK/JADE1/KANK1/KREMEN2/LGR4/LGR5/LMBR1L/MAPK14/MDK/MKS1/NLE1/PPP1CA/PSMA1/PSMA2/PSMA3/PSMA4/PSMA7/PSMB1/PSMB10/PSMB2/PSMB3/PSMB4/PSMB5/PSMB8/PSMB9/PSMC1/PSMC2/PSMD11/PSMD13/PSMD14/PSMD2/PSMD3/PSMD4/PSMD7/PSME1/PSME3/PSME4/PTK7/RNF146/RNF220/RUVBL1/RUVBL2/SCEL/SEMA5A/SFRP1/SLC9A3R1/SMURF2/SNAI2/SOX17/SOX4/STK3/TBL1XR1/TGFB1/TLE2/TNKS2/UBE2B/USP47/VCP/WLS/WNK1/WNT5B/WWTR1/ZBED2,102
GO:1904951,BP,GO:1904951,positive regulation of establishment of protein localization,123/4326,370/18866,3.13214191552182e-06,7.32351727883828e-05,5.2943688799787e-05,ABAT/ABCG1/ABLIM3/ACSL3/ACSL4/ADAM8/ANK3/ANO1/ANP32B/ARF6/ARRB1/ATP13A2/B3GAT3/BID/C2CD2L/CADM1/CAMK1/CAPN10/CCT2/CCT4/CCT5/CCT6A/CCT7/CCT8/CD2AP/CD34/CD81/CDK1/CDK5/CEMIP/CEP131/CEP135/CEP290/CFTR/CHP1/CHP2/CSNK2A2/E2F1/ECT2/EDEM2/EGFR/ERBB2/EXOC1/EXPH5/EZR/FBXW7/FIS1/FRMD4A/GLI3/GLUL/GOLPH3L/GSK3B/GTSE1/GZMB/HIF1A/HPS4/HSP90AB1/HTRA2/ICE1/IGF1/IL1A/IL2/IRF3/ITGB1BP1/JAK2/KIF20B/LEPROT/MAPK14/MAPK8/MICALL2/MIEF1/MTCL1/MYH10/MYOM1/NKX6-1/NMT1/NMU/NPEPPS/OAZ1/OAZ2/OXCT1/PANX1/PCM1/PDCD10/PFKFB2/PIK3R1/PINK1/PMAIP1/PPIA/PPP1R13B/PPP3CC/PRKCD/PRNP/PRR5L/RAB29/RAC2/RAPGEF3/RUFY3/SAE1/SAR1B/SEC24A/SERP1/SH3GLB1/SIRT3/SOX4/SRI/STOM/TFDP2/TGFB1/TGFB3/TLR2/TP63/TRIM28/TSG101/UNC13B/VAMP2/WLS/WRAP53/XPO4/YWHAH/YWHAQ/ZIC1/ZPR1,123
GO:0030330,BP,GO:0030330,DNA damage response, signal transduction by p53 class mediator,46/4326,107/18866,3.14425640888883e-06,7.32520605404173e-05,5.29558974128645e-05,ARID3A/ATR/AURKA/BAX/BRCA1/BRCA2/CARM1/CASP2/CCNB1/CDC25C/CDK1/CDK2/CHEK2/CNOT1/CNOT8/CRADD/DYRK1A/DYRK3/E2F1/E2F4/EEF1E1/FOXM1/FOXO3/GTSE1/HIPK2/KDM1A/MUC1/MYO6/NDRG1/PAXIP1/PCNA/PLAGL1/PMAIP1/PML/PPM1D/PRMT1/SIRT1/SMYD2/SNAI2/SOX4/SP100/SPRED2/TFAP4/TFDP2/TWIST1/USP10,46
GO:0008631,BP,GO:0008631,intrinsic apoptotic signaling pathway in response to oxidative stress,24/4326,43/18866,3.15942295850319e-06,7.33396737298754e-05,5.3019235359111e-05,AKT1/ARL6IP5/DIABLO/FBXW7/HIF1A/HSPB1/HTRA2/JAK2/MAPK7/MELK/NOL3/NONO/P4HB/PARK7/PARP1/PDCD10/PDK1/PINK1/PML/PRKCD/SFPQ/SIRT1/STK24/TRAP1,24
GO:1905475,BP,GO:1905475,regulation of protein localization to membrane,73/4326,195/18866,3.23988608007643e-06,7.47452557886809e-05,5.40353686768953e-05,ACSL3/ADAM10/AKT1/ANK3/AP2B1/AP2M1/APPL1/AR/ARF6/ARHGAP44/ARHGEF16/BID/CD81/CDK5/CEMIP/CHP1/CLTC/CSK/E2F1/EGFR/EPHA2/ERBB2/EZR/FIS1/GBP1/GDI1/GSN/GZMB/ITGA3/ITGB1/ITGB1BP1/LDLRAP1/LGALS3/LYPD1/LZTFL1/MAPK8/MIEF1/MMP14/MTCL1/NMT1/PDPK1/PID1/PIK3R1/PLS1/PMAIP1/PPFIA1/PPP1R13B/PPP2R5A/PPP3CC/PRKCH/PRKCI/PRNP/PTN/PTPN9/RAB11A/RAB11FIP2/RAP1A/RER1/RHOG/RHOQ/SLC5A3/SLC7A11/SSH1/STOM/STX7/TFDP2/TGFB1/TMEM59/TP63/VAMP8/YWHAH/YWHAQ/ZDHHC7,73
GO:0051298,BP,GO:0051298,centrosome duplication,33/4326,68/18866,3.24322338492099e-06,7.47452557886809e-05,5.40353686768953e-05,ALMS1/BRCA1/BRCA2/CCNF/CCP110/CDK2/CEP131/CEP135/CEP152/CEP63/CEP72/CHMP1A/CHMP2A/CHMP2B/CHMP5/CHORDC1/CKAP5/KAT2A/KAT2B/MDM1/NDC80/NDE1/NUP62/PDCD6IP/PLK4/RBM14/SAC3D1/STIL/TRIM37/VPS4B/WDR62/XPO1/XRCC3,33
GO:0033157,BP,GO:0033157,regulation of intracellular protein transport,93/4326,264/18866,3.44310279337555e-06,7.90683962907313e-05,5.71606839682196e-05,ABLIM3/ANK3/ANP32B/ARHGAP44/ATP13A2/B3GAT3/BID/CAMK1/CD81/CDK1/CDK5/CEMIP/CEP131/CEP290/CHP1/CHP2/CSNK2A2/E2F1/ECT2/EDEM2/ERBB2/FBXW7/FERMT1/FIS1/GDI1/GLI3/GSK3B/GTSE1/GZMB/HPS4/HSP90AB1/HTRA2/ICE1/IFI27/ITGB1BP1/JAK2/KIF20B/LEPROT/MAPK14/MAPK8/MDFIC/MICALL2/MIEF1/MTCL1/NMT1/NOLC1/NPEPPS/NUP62/OAZ1/OAZ2/PARK7/PARL/PCM1/PDCD10/PIK3R1/PINK1/PKIA/PMAIP1/PPP1R13B/PPP3CC/PRKCD/PRNP/PRR5L/PTPN14/RAB29/RAC2/RANGAP1/RAPGEF3/RUFY3/SAE1/SAR1B/SETD2/SH3GLB1/SH3TC2/SIRT7/SNX3/SP100/SREBF1/STOM/TFDP2/TGFB1/TP63/TRIM28/TXN/UBE2J1/VAMP2/XPO1/XPO4/YOD1/YWHAH/YWHAQ/ZIC1/ZPR1,93
GO:0000387,BP,GO:0000387,spliceosomal snRNP assembly,28/4326,54/18866,3.46325725603084e-06,7.92481998444068e-05,5.72906688242449e-05,AAR2/CD2BP2/COIL/GEMIN2/GEMIN4/GEMIN6/GEMIN8/LSM2/LSM4/PRMT5/PRMT7/PRPF19/PRPF3/PRPF8/SART1/SART3/SNRPB/SNRPC/SNRPD1/SNRPD2/SNRPE/SNRPF/SNRPG/SRSF10/STRAP/TGS1/USP4/WDR77,28
GO:0032481,BP,GO:0032481,positive regulation of type I interferon production,35/4326,74/18866,3.48262543447139e-06,7.94087998001809e-05,5.74067708795284e-05,CRCP/DDX58/DHX9/FLOT1/HMGB2/HSPD1/IFI16/IFIH1/IRF1/IRF3/IRF7/LRRFIP1/MYD88/NFKB2/PLCG2/POLR1C/POLR2F/POLR2H/POLR2K/POLR3B/POLR3C/POLR3D/POLR3K/PRKDC/RIOK3/RIPK2/SETD2/STAT1/TBK1/TICAM1/TLR2/TLR3/TRIM15/XRCC6/ZBTB20,35
GO:0032869,BP,GO:0032869,cellular response to insulin stimulus,82/4326,226/18866,3.50019545235174e-06,7.95274090410659e-05,5.74925167103785e-05,ADIPOR1/AHSG/AKT1/AP3S1/APPL1/ATP2B1/ATP6V0A4/ATP6V0B/ATP6V0C/ATP6V0E1/ATP6V1C1/ATP6V1D/ATP6V1G2/BAIAP2/CAPN10/CAV2/CDK4/CEACAM1/CFLAR/CPEB1/CYFIP1/DENND4C/ECHDC3/EIF4EBP2/FER/FOXO3/G6PC/GAB1/GCLC/GOT1/GRB10/GSK3B/HDAC5/IGF1R/INHBB/INSIG2/IRS1/KANK1/KAT2B/LPIN1/LPIN2/MYO5A/NUCKS1/OPA1/OSBPL8/PARP1/PCK2/PDK2/PDPK1/PHIP/PID1/PIK3C2A/PIK3CA/PIK3R1/PIK3R3/PKM/PPAT/PRKCD/PRKCI/PRKDC/RAB15/RAB31/RAB8A/RAB8B/RHOQ/SH2B2/SHC1/SIRT1/SLC2A8/SLC39A14/SLC9A1/SOCS1/SP1/SRD5A1/SREBF1/SRSF5/STAT1/TCIRG1/USO1/VAMP2/WDTC1/ZDHHC7,82
GO:2001236,BP,GO:2001236,regulation of extrinsic apoptotic signaling pathway,63/4326,162/18866,3.51843541131149e-06,7.96603510377919e-05,5.75886240783972e-05,ACVR1/AKT1/AR/BCL10/BID/BRCA1/CFLAR/CTNNA1/CTTN/DEPTOR/EYA2/EYA3/FADD/FAIM/FAS/G0S2/GCLC/GCLM/GSK3B/HMGB2/HMOX1/HTRA2/HTT/ICAM1/IFI6/IGF1/IL1A/IL7/INHBA/ITGA6/ITGAV/ITM2C/LGALS3/MAL/MAPK7/NOL3/NRP1/PAK2/PARK7/PEA15/PHIP/PMAIP1/PML/PPP1CA/PSME3/RAF1/RIPK1/RNF34/SERPINE1/SFRP1/SKIL/SNAI2/SP100/STK3/TGFBR1/THBS1/TNFAIP3/TNFRSF10B/TNFRSF12A/TNFSF10/TRAF2/TRPS1/WWOX,63
GO:0022604,BP,GO:0022604,regulation of cell morphogenesis,158/4326,499/18866,3.56109857923674e-06,8.03433819806745e-05,5.80824056358613e-05,ABI2/ADAM10/AGO4/ANXA1/APOA1/APOE/ARHGAP44/ARPC2/BAIAP2/BAMBI/BHLHB9/CALR/CAMSAP1/CAPRIN2/CAPZB/CDC42EP3/CDC42EP4/CDK5/CFDP1/CFL1/CHN1/CHODL/COCH/CORO1C/CRABP2/CTTN/CUX1/CXCR4/CYFIP1/DIAPH1/DLC1/DVL1/DVL2/DVL3/EFNA1/EFNA5/EPB41/EPB41L3/EZR/F11R/FGD6/FN1/FZD4/GBP1/GDI1/GNA12/GOLGA4/GORASP1/GSK3B/HAS2/HEXB/ICAM1/IL1RAPL1/ILK/ITGA7/ITGB1BP1/ITSN2/KANK1/KIF13B/KIT/LARP4/LIMK1/LPAR1/LRP8/LZTS1/LZTS3/MACF1/MAP2K1/MAPT/MARK2/MDK/MPL/MSN/MUL1/MYCBP2/MYH10/MYH14/MYH9/MYL12B/MYO10/MYOC/NEDD9/NEFL/NKX6-1/NRCAM/NRP1/NTRK2/OPA1/P4HB/PAK2/PALM/PALMD/PARVA/PARVB/PDLIM5/PDPN/PDZD8/PHIP/PLXNA1/PLXNA2/PLXNA3/PLXNB1/PLXNB3/PLXNC1/PLXND1/POSTN/PRKDC/PRPF40A/PTK2/PTN/RAB11A/RAC2/RAP2A/RAPGEF2/RASAL1/RHOA/RHOBTB1/RHOC/RHOD/RHOG/RHOQ/RIMS1/RND3/RREB1/RUFY3/RYK/S100A10/SARM1/SEMA3C/SEMA3F/SEMA4C/SEMA4D/SEMA4F/SEMA5A/SHOX2/SKIL/SLC9A3R1/SPARC/SPP1/SS18L1/SS18L2/TACSTD2/TBCCD1/THY1/TIAM1/TNFRSF12A/TRAK1/TRAK2/TRIOBP/VEGFA/WDR1/XK/YTHDF1/YWHAH/ZMYM3/ZMYM4/ZNF135/ZSWIM8,158
GO:0016054,BP,GO:0016054,organic acid catabolic process,98/4326,282/18866,3.74896088430506e-06,8.39923989062074e-05,6.07203787459789e-05,ABAT/ABCD3/ABHD10/ACAA1/ACAA2/ACACB/ACAD8/ACADM/ACADVL/ACAT1/ACOX1/ACOX2/ACOX3/ADO/AKR1A1/AKT1/ALDH3A2/ALDH4A1/ALDH6A1/ALDH7A1/AMACR/AMT/ARG1/ARG2/ASPA/BCAT1/BCKDHA/BCKDHB/BDH2/BLMH/CBS/CEMIP/CHP1/CPT2/CRAT/CROT/CRYL1/CRYM/CSAD/CYP26A1/CYP4F11/CYP4F12/DDAH1/DDAH2/DDO/DECR1/ECHDC2/ECHS1/EHHADH/ETFDH/GCAT/GCDH/GLDC/GLS/GLUL/GNPDA1/GOT1/GOT2/GUSB/HAAO/HADHA/HADHB/HEXB/HIBCH/HMGCL/HMMR/HNMT/HPGD/HSD17B4/IDO1/IRS1/KYNU/LPIN1/LPIN2/MLYCD/MPST/NAGK/NPL/OAT/PCBD1/PCCA/PCCB/PCK2/PCYOX1/PEX13/PEX7/PGD/PLA2G15/PPAT/SCP2/SHMT2/SLC25A17/SLC25A44/SLC9A1/STAB2/TGFB1/TST/TWIST1,98
GO:0046395,BP,GO:0046395,carboxylic acid catabolic process,98/4326,282/18866,3.74896088430506e-06,8.39923989062074e-05,6.07203787459789e-05,ABAT/ABCD3/ABHD10/ACAA1/ACAA2/ACACB/ACAD8/ACADM/ACADVL/ACAT1/ACOX1/ACOX2/ACOX3/ADO/AKR1A1/AKT1/ALDH3A2/ALDH4A1/ALDH6A1/ALDH7A1/AMACR/AMT/ARG1/ARG2/ASPA/BCAT1/BCKDHA/BCKDHB/BDH2/BLMH/CBS/CEMIP/CHP1/CPT2/CRAT/CROT/CRYL1/CRYM/CSAD/CYP26A1/CYP4F11/CYP4F12/DDAH1/DDAH2/DDO/DECR1/ECHDC2/ECHS1/EHHADH/ETFDH/GCAT/GCDH/GLDC/GLS/GLUL/GNPDA1/GOT1/GOT2/GUSB/HAAO/HADHA/HADHB/HEXB/HIBCH/HMGCL/HMMR/HNMT/HPGD/HSD17B4/IDO1/IRS1/KYNU/LPIN1/LPIN2/MLYCD/MPST/NAGK/NPL/OAT/PCBD1/PCCA/PCCB/PCK2/PCYOX1/PEX13/PEX7/PGD/PLA2G15/PPAT/SCP2/SHMT2/SLC25A17/SLC25A44/SLC9A1/STAB2/TGFB1/TST/TWIST1,98
GO:0048016,BP,GO:0048016,inositol phosphate-mediated signaling,29/4326,57/18866,3.82674848071712e-06,8.51418433599e-05,6.15513432556795e-05,ACTN3/AKAP6/CHERP/CHP1/CHP2/EDN2/EDN3/ERBB3/FHL2/GSK3B/HOMER2/HOMER3/HRH1/IGF1/INPP5A/ITPR1/ITPR2/ITPR3/MAPK7/MYOZ1/NFATC3/NMUR1/NRG1/PPP3CC/PRNP/PTBP1/RCAN2/RCAN3/SLC9A1,29
GO:0075733,BP,GO:0075733,intracellular transport of virus,29/4326,57/18866,3.82674848071712e-06,8.51418433599e-05,6.15513432556795e-05,BST2/DYNLT1/KPNA1/KPNA2/KPNB1/NDC1/NUP107/NUP133/NUP153/NUP155/NUP160/NUP205/NUP210/NUP37/NUP43/NUP50/NUP62/NUP85/NUP93/POM121C/RAE1/TRIM15/TSG101/UBAP1/UBB/UBC/VPS37B/VPS37C/XPO1,29
GO:0060070,BP,GO:0060070,canonical Wnt signaling pathway,114/4326,339/18866,3.85907109467475e-06,8.55649211681331e-05,6.18571976554761e-05,AMFR/APOE/ASPM/AXIN1/BAMBI/BTRC/CAPRIN2/CCDC88C/CDH3/CDK14/CHD8/COL1A1/CSNK1G2/CUL3/DDIT3/DIXDC1/DKK3/DKK4/DLX5/DVL1/DVL2/DVL3/EGFR/FAM53B/FERMT1/FOXO3/FRAT1/FZD1/FZD2/FZD4/FZD6/G3BP1/GID8/GLI1/GLI3/GNAQ/GREM1/GSK3B/HDAC1/IFT20/IGFBP4/ILK/JADE1/KANK1/KDM6A/KLF4/KREMEN2/LEF1/LGR4/LGR5/LMBR1L/LRP5/MAPK14/MDK/MITF/MKS1/NLE1/PORCN/PPP1CA/PSMA1/PSMA2/PSMA3/PSMA4/PSMA7/PSMB1/PSMB10/PSMB2/PSMB3/PSMB4/PSMB5/PSMB8/PSMB9/PSMC1/PSMC2/PSMD11/PSMD13/PSMD14/PSMD2/PSMD3/PSMD4/PSMD7/PSME1/PSME3/PSME4/PTK7/PYGO1/RAB5A/RARG/RNF146/RNF220/RUVBL1/RUVBL2/RYK/SCEL/SEMA5A/SFRP1/SLC9A3R1/SMURF2/SNAI2/SOX17/SOX4/STK3/TBL1XR1/TGFB1/TLE2/TNKS2/UBE2B/USP47/VCP/WLS/WNK1/WNT5B/WWTR1/ZBED2,114
GO:0043484,BP,GO:0043484,regulation of RNA splicing,61/4326,156/18866,4.05393489785104e-06,8.95766370899731e-05,6.47573756878647e-05,AHNAK/CDK12/CELF1/CELF2/CIRBP/CLK2/DAZAP1/DYRK1A/ESRP1/FAM172A/FUS/FXR1/HABP4/HNRNPA1/HNRNPA2B1/HNRNPF/HNRNPH1/HNRNPH3/HNRNPK/HNRNPL/HNRNPU/IK/KHDRBS1/MBNL3/NCBP1/NCL/PIK3R1/PRDX6/PRPF19/PTBP1/PUF60/RBM10/RBM12/RBM12B/RBM15/RBM19/RBM23/RBM38/RBM39/RBM5/RBM8A/RNPS1/RRP1B/SAP18/SART3/SF3B4/SNW1/SRPK2/SRSF1/SRSF10/SRSF3/SRSF5/SRSF6/SRSF7/TIA1/TMBIM6/TRA2B/U2AF2/YTHDC1/ZBTB7A/ZPR1,61
GO:1901617,BP,GO:1901617,organic hydroxy compound biosynthetic process,91/4326,258/18866,4.11371744656874e-06,9.05863122651951e-05,6.54872972027669e-05,ABCG1/ACAA2/ACACA/ACACB/ACLY/ACOX2/AGK/AKR1B1/AKR1C3/ALOX12/ALOX15B/AMACR/APOA1/APOB/APOE/APPL1/ASAH1/CACNA1H/CD244/CDH3/CFTR/CH25H/CLCN2/CNBP/CTNS/CYP27B1/CYP3A4/DHCR24/DHCR7/DHDDS/DHFR/DKK3/ELOVL6/ERLIN1/FAXDC2/FDPS/G6PD/GIPC1/GOT1/HMGCR/HMGCS2/HRH1/HSD17B4/IMPA2/INSIG2/IP6K1/ISYNA1/ITPKC/KPNB1/LBR/LSS/MBTPS1/MC1R/MFSD12/MOXD1/MSMO1/MVK/MYO5A/NFYA/NSDHL/OCA2/OSBPL1A/OSBPL2/OSBPL3/P2RY6/PARK7/PCBD1/PCK2/PLCG2/PLTP/PMVK/POR/PSAT1/PTH1R/RAPGEF2/SCAP/SCD/SCP2/SEC14L2/SIRT1/SLC27A5/SLC7A11/SNAI2/SP1/SPHK1/SPR/SPTLC1/SPTLC2/SQLE/SREBF1/TM7SF2,91
GO:0009408,BP,GO:0009408,response to heat,64/4326,166/18866,4.14728166784047e-06,9.08259994120193e-05,6.56605735292588e-05,AKT1/ANO1/ATR/BAG1/CAMK2G/CD34/CHORDC1/CLPB/CRNN/CRYAB/CXCL10/DAXX/DNAJA1/DNAJA2/DNAJA3/DNAJB1/DNAJC2/EIF2B4/EIF2B5/EIF2S1/GCLC/GSK3B/HMOX1/HSBP1/HSF1/HSP90AA1/HSP90AB1/HSPA2/HSPB8/HSPD1/HSPH1/HTRA2/IGF1/IGFBP7/IL1A/LYN/MAPK3/MAPT/MICB/MLST8/NDC1/NUP107/NUP133/NUP153/NUP155/NUP160/NUP205/NUP210/NUP37/NUP43/NUP50/NUP62/NUP85/NUP93/POLR2D/POM121C/PTGES3/RAE1/RPA1/RPA3/SIRT1/SUMO1/THBS1/VCP,64
GO:0007163,BP,GO:0007163,establishment or maintenance of cell polarity,80/4326,220/18866,4.15285285025407e-06,9.08259994120193e-05,6.56605735292588e-05,AMOTL2/AQP1/ARF4/ARF6/ARPC5/BCCIP/CAP2/CCL4/CENPA/CFL1/CKAP5/CLASP2/CLIC4/CTNNA1/CYTH1/DLG2/DLG3/DST/DYNLT1/FAT1/FBXW11/FERMT1/FEZ1/FOXF1/FRMD4A/FRMD4B/FSCN1/GPSM2/GSK3B/GSN/HSP90AA1/HSP90AB1/HTT/IFT20/ILK/ITGB1/KANK1/KIF20B/KIF2C/KRIT1/LIN7B/LLGL2/MAD2L1/MARK2/MISP/MOS/MPP5/MSN/MTCL1/MYH9/NDC80/NDE1/PARD3/PARVA/PARVB/PDCD6IP/PLK1/PRKCI/PTK2/PTK7/RAB11FIP2/RAC2/RAP1B/RHOA/RHOBTB1/RHOC/RHOD/RHOG/RND3/ROCK1/RPGRIP1L/RUFY3/SIPA1L3/SLC9A1/SLC9A3R1/SPDL1/SPRY1/TCIRG1/WDR1/WWC1,80
GO:0044774,BP,GO:0044774,mitotic DNA integrity checkpoint,46/4326,108/18866,4.26872356982247e-06,9.30437035727406e-05,6.726381189772e-05,ARID3A/AURKA/BAX/BLM/CARM1/CASP2/CCNB1/CDC25C/CDC6/CDK1/CDK2/CDK5RAP3/CHEK2/CNOT1/CNOT8/CRADD/DONSON/E2F1/E2F4/FOXN3/GIGYF2/GTSE1/HMGA2/HUS1/MDC1/MSH2/MUC1/MUS81/NAE1/ORC1/PCNA/PLAGL1/PML/PRKDC/PRMT1/RAD9A/RFWD3/SETMAR/SOX4/TAOK3/TFDP2/TIPIN/TOP2A/TOP2B/TOPBP1/XPC,46
GO:0071347,BP,GO:0071347,cellular response to interleukin-1,69/4326,183/18866,4.45643792501199e-06,9.68070806007672e-05,6.99844590215254e-05,BTRC/CACTIN/CCL17/CCL20/CCL4/CCL8/CD40/CEBPB/CUL1/CXCL8/FBXW11/GBP1/HAS2/HIF1A/ICAM1/IL1A/IL1R2/IL1RAP/IL1RL2/IL1RN/IRAK4/LCN2/MAP3K3/MAPK13/MAPK3/MYD88/NFKBIA/NOD2/PELI1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA7/PSMB1/PSMB10/PSMB2/PSMB3/PSMB4/PSMB5/PSMB8/PSMB9/PSMC1/PSMC2/PSMD11/PSMD13/PSMD14/PSMD2/PSMD3/PSMD4/PSMD7/PSME1/PSME3/PSME4/RIPK2/RORA/SFRP1/SIRPA/SKP1/TAB2/TANK/TNIP2/TOLLIP/UBB/UBC/UPF1/USP10/XCL1/YY1,69
GO:1901654,BP,GO:1901654,response to ketone,74/4326,200/18866,4.57085481365029e-06,9.88453778899032e-05,7.1457999306182e-05,ACACA/ADCY3/ADCY6/AHR/AKAP8/AKR1B1/AKR1C3/AKT1/AQP1/AR/ARG1/ATP2B1/CA9/CAD/CALR/CASP9/CBX3/CDK4/CFLAR/CFTR/CLDN1/CYBA/DDIT4/DNMT3B/DSG1/DSG2/EFNA5/EGFR/EIF4E/ELK1/FOXO3/GNB1/HSF1/ICAM1/IGFBP7/KIF1B/KLF4/KLF9/LARP1/MAOB/MSN/NASP/NCOA1/NCOA2/NCOA4/NEFL/NME1/OPA1/P2RY6/PARK7/PARP1/PCK2/PCNA/PSPH/PTN/RAMP2/SFRP1/SIRT1/SMYD3/SPP1/SRD5A1/SREBF1/TBXA2R/TFAP4/TGFB1/TGFB3/TGFBR3/THBS1/TLR2/TNC/TSPO/TXNIP/TYMS/WBP2,74
GO:0110020,BP,GO:0110020,regulation of actomyosin structure organization,44/4326,102/18866,4.58101440298463e-06,9.88453778899032e-05,7.1457999306182e-05,AKAP13/ALMS1/APOA1/ARHGAP6/ARHGEF10L/ASAP3/CLASP2/DLC1/ECT2/EPHA1/EVL/F11R/FHOD1/ITGB1BP1/LIMCH1/LIMK1/LPAR1/MEF2C/MET/MKKS/MYOC/NF2/NOX4/NRP1/PAK2/PFN2/PIK3R1/PPFIA1/PXN/RAPGEF3/RHOA/RHOC/ROCK1/S100A10/S1PR1/SFRP1/SLC9A1/STMN1/SYNPO2L/TACSTD2/TGFB3/TGFBR1/TJP1/WASF2,44
GO:0071103,BP,GO:0071103,DNA conformation change,118/4326,355/18866,4.95284996143395e-06,0.000106511121244215,7.69997726797829e-05,ACIN1/AKAP8/ANP32B/ANXA1/ASF1B/BANF1/BLM/BRIP1/CCNB1/CDK1/CENPA/CENPI/CENPM/CENPN/CENPQ/CENPT/CENPU/CHAF1A/CHAF1B/CHD1L/CHD3/CHD8/CHMP1A/CTCF/CUL4B/DAXX/DDB1/DDX11/DFFB/DHX9/DNA2/DNMT1/DSCC1/ERCC3/ERCC6L/EZH1/FAM172A/G3BP1/GINS2/GINS4/GRWD1/GTF2H4/HAT1/HDAC1/HELLS/HJURP/HMGA2/HMGB1/HMGB2/HMGB3/HNRNPA2B1/IGHMBP2/IPO4/ITGB3BP/KAT6B/MBD2/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MIS18A/MNAT1/MORC2/MPHOSPH8/MTERF1/NAA40/NAP1L1/NASP/NCAPD2/NCAPD3/NCAPG/NCAPG2/NCAPH/NOC2L/NUSAP1/OIP5/PARP1/POLQ/POT1/PSME4/PURA/RAD51/RAD54B/RAD54L/RBBP4/RECQL4/RFC2/RFC3/RFC4/RFC5/RPA1/RUVBL1/RUVBL2/SART3/SET/SETDB1/SIRT1/SMARCA5/SMC2/SMC4/SMYD3/SSBP1/SUPV3L1/SUV39H1/TOP2A/TOP2B/TRIM28/TSPYL1/TSPYL4/UBB/UBC/UBN1/WRN/XPA/XPC/XRCC6,118
GO:0042440,BP,GO:0042440,pigment metabolic process,34/4326,72/18866,4.99750696989582e-06,0.000107113232721434,7.74350553651226e-05,ADA/ALAD/ALAS1/APPL1/BDH2/BLVRA/BLVRB/CDH3/CPOX/CTNS/FXN/GART/GIPC1/GMPS/HMBS/HMOX1/HMOX2/HPRT1/MC1R/MFSD12/MYO5A/NFE2L1/OCA2/PAICS/PPARGC1A/PPAT/PRPS1/RAPGEF2/SHMT2/SLC11A2/SLC7A11/SRRD/TSPO/UROD,34
