,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0043491,BP,GO:0043491,protein kinase B signaling,121/5894,278/18866,9.61884308099977e-06,0.000199745142057043,0.000131171942420381,ADTRP/ANGPT1/BAG4/BTN2A2/C1QBP/C1QTNF1/CALCR/CAV3/CCL2/CCL21/CCL5/CD28/CIB1/CRYBA1/CSF3/CX3CL1/DAG1/DLG1/DRD2/DRD3/EGF/ENG/ERBB4/ESR1/F3/F7/FGF1/FGF16/FGF17/FGF18/FGF20/FGF22/FGF3/FGF4/FGF5/FGF6/FGF8/FGF9/FGFR1/FGFR2/FGFR3/FGFR4/FRS2/FYN/GAS6/GATA3/GATA4/GCNT2/GDF15/GPX1/GRB2/GRM2/HAX1/HCLS1/HGF/HYAL2/IAPP/IGFBP5/IL1B/IL26/INPP5K/INS/INSR/IRS2/KDR/KITLG/LEP/LIN28A/LRP2/MAGI2/MST1R/MSTN/MT3/MTM1/MTOR/NTRK1/OSM/OTUD3/PAX2/PDCD6/PDGFB/PHLDA3/PHLPP1/PHLPP2/PIK3CB/PIK3CG/PIK3R2/PIK3R5/PLEKHA1/PPP2R5B/PPP2R5C/PTEN/PTPN11/PTPRJ/RAC1/RAMP3/RAPGEF1/RET/RNF41/RPS6KB2/RTN4/SETX/SFRP5/SIRT2/SOX9/SPRY2/SRC/STK11/TCF7L2/TGFA/THPO/TNF/TNFSF11/TPTE/TRAT1/TRIB3/TSC2/TSPYL5/VAV1/XDH/ZFP36L1,121
GO:0070509,BP,GO:0070509,calcium ion import,46/5894,85/18866,9.81183843766462e-06,0.000200673680957778,0.000131781710697937,AFG3L2/ATP2A1/ATP2A2/ATP2B4/ATP2C2/CACNA1B/CACNA1C/CACNA1D/CACNA1E/CACNA1F/CACNA1G/CACNA1I/CACNA1S/CACNA2D1/CALCR/CASR/CAV3/CCL2/CRH/CTNNB1/DYSF/EGF/FAM155A/FAM155B/FYN/GCG/GCK/GRM6/MICU1/MICU2/PDGFB/PKD2/RAMP3/SEMG1/SLC24A1/SLC24A2/SLC30A1/SLC8A1/SLN/SPHK2/TRPC4/TRPM2/TRPV4/TRPV5/TRPV6/ZMPSTE24,46
GO:0032303,BP,GO:0032303,regulation of icosanoid secretion,16/5894,20/18866,9.83833229925943e-06,0.000200673680957778,0.000131781710697937,AGTR2/AVPR1B/CYP4A11/CYP4F2/EDN1/IL1B/MAP2K6/MIF/NTSR1/OXT/P2RX7/PLA2G6/PLA2R1/SSTR4/SYK/TNFSF11,16
GO:0060231,BP,GO:0060231,mesenchymal to epithelial transition,16/5894,20/18866,9.83833229925943e-06,0.000200673680957778,0.000131781710697937,BMP4/CITED1/CTNNB1/FZD7/GATA3/GDNF/LIF/PAX2/PAX8/PELO/SALL1/SIX2/SMO/TCF15/WNT4/WT1,16
GO:0098659,BP,GO:0098659,inorganic cation import across plasma membrane,51/5894,97/18866,9.8493950524114e-06,0.000200673680957778,0.000131781710697937,ABCC9/ATP12A/ATP1A1/ATP2B4/CACNA2D1/CALCR/DLG1/FAM155A/FAM155B/FXYD2/FYN/HCN4/HFE/IFNG/ISCU/KCNJ1/KCNJ10/KCNJ13/KCNJ14/KCNJ15/KCNJ16/KCNJ2/KCNJ3/KCNJ4/KCNJ5/KCNJ6/KCNJ8/KCNJ9/RAMP3/SLC12A1/SLC12A2/SLC12A3/SLC12A4/SLC12A5/SLC24A1/SLC24A2/SLC30A1/SLC31A1/SLC34A1/SLC5A2/SLC8A1/SLC9A2/SLC9A3/SLC9A5/SLC9A6/SLC9A7/TRPM2/TRPM4/TRPV4/TRPV5/TRPV6,51
GO:0099587,BP,GO:0099587,inorganic ion import across plasma membrane,51/5894,97/18866,9.8493950524114e-06,0.000200673680957778,0.000131781710697937,ABCC9/ATP12A/ATP1A1/ATP2B4/CACNA2D1/CALCR/DLG1/FAM155A/FAM155B/FXYD2/FYN/HCN4/HFE/IFNG/ISCU/KCNJ1/KCNJ10/KCNJ13/KCNJ14/KCNJ15/KCNJ16/KCNJ2/KCNJ3/KCNJ4/KCNJ5/KCNJ6/KCNJ8/KCNJ9/RAMP3/SLC12A1/SLC12A2/SLC12A3/SLC12A4/SLC12A5/SLC24A1/SLC24A2/SLC30A1/SLC31A1/SLC34A1/SLC5A2/SLC8A1/SLC9A2/SLC9A3/SLC9A5/SLC9A6/SLC9A7/TRPM2/TRPM4/TRPV4/TRPV5/TRPV6,51
GO:0120162,BP,GO:0120162,positive regulation of cold-induced thermogenesis,51/5894,97/18866,9.8493950524114e-06,0.000200673680957778,0.000131781710697937,ACADL/ACHE/ACSL1/ADCYAP1/ADIPOQ/ADRB1/ADRB2/ADRB3/APC/APPL2/CAV1/CCR2/CD36/DBH/EBF2/EHMT1/EPAS1/FABP4/FABP5/FH/GJA1/GNAS/GPR3/HADH/HDAC3/IL13/IL4/IL4R/IRF4/KDM3A/KDM6B/LEP/MFN2/OGT/OXT/OXTR/PEMT/PHOX2B/PRDM16/PRLR/PTH2R/SIRT6/SLN/STAT6/SYK/THRA/TRPM8/TSHR/UCP1/YBX2/ZBTB7B,51
GO:0042531,BP,GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,40/5894,71/18866,1.02175057362071e-05,0.000207521064780206,0.000136278363919317,CCL5/CNTF/CRLF1/CSF1R/CSF2/CSH1/CTF1/EPO/ERBB4/FGFR3/FLT3/FYN/GH1/GH2/GHR/HCLS1/HDAC2/HES1/HPX/IFNA2/IFNG/IL12B/IL13/IL15/IL21/IL23A/IL3/IL4/IL6/IL6R/ISL1/LEP/LIF/OSM/PECAM1/PIBF1/STAT3/TNF/TNFRSF1A/TNFSF18,40
GO:0032892,BP,GO:0032892,positive regulation of organic acid transport,26/5894,40/18866,1.13357674133364e-05,0.000229513865846895,0.000150720960147058,ABCB11/AGT/AVP/AVPR1A/AVPR1B/CCK/CYP4A11/CYP4F2/EDN1/FABP3/IL1B/MAP2K6/MIF/NTSR1/OXT/P2RX7/PLA2G6/PLA2R1/PSEN1/RAB3GAP1/SLC12A2/SLC38A3/SSTR4/STXBP1/TNFSF11/TRH,26
GO:0007589,BP,GO:0007589,body fluid secretion,50/5894,95/18866,1.15518229081591e-05,0.0002331596904111,0.000153115160500998,ADORA1/ALOX12B/APRT/ATG5/ATP7B/CAV1/CCND1/CEL/CELSR2/CHRM3/CREB1/CSN2/CSN3/DHODH/EDN1/ERBB4/FOXB1/GHRHR/GUCA1B/GUCA2B/KALRN/KCNN4/NCOR2/NEURL1/NEUROG1/NPPB/NPR3/NR1H2/OPRK1/OXTR/PAM/PRKCE/PRL/PRLR/SCT/SERPINC1/SLC22A2/SLC29A1/SLC4A5/SLC6A3/SOCS2/STAT5A/STAT5B/SYTL2/TAC1/USF2/VDR/VIP/XDH/ZBTB7B,50
GO:0045777,BP,GO:0045777,positive regulation of blood pressure,25/5894,38/18866,1.21979016842499e-05,0.000245435419292717,0.000161176589106695,ACE/ADH5/ADORA1/ADRA1A/ADRA1B/ADRA2B/ADRB1/AGT/AVP/AVPR1A/AVPR2/CARTPT/CYP11B2/DRD5/GLP1R/GRIP2/HSD11B2/ID2/NPFF/OR51E2/OXT/OXTR/PDE4D/TAC3/TACR3,25
GO:0072009,BP,GO:0072009,nephron epithelium development,56/5894,110/18866,1.31121722895017e-05,0.000263014750042358,0.000172720874675463,ADIPOQ/AGT/AGTR2/AHI1/BCL2/BMP2/BMP4/CITED1/CTNNB1/DCHS1/DLG1/EYA1/FGF1/FGF8/FOXC1/FOXC2/FOXJ1/GATA3/GDNF/GPC3/GREB1L/HES1/HEYL/IQGAP1/JAG1/KLF15/KLHL3/LHX1/LIF/MAGI2/MTSS1/MYO1E/NOTCH1/NPHS1/NPHS2/PAX2/PAX8/PECAM1/PKD2/POU3F3/PTCH1/PTPRO/SALL1/SHH/SIX2/SMAD4/SMO/SOX9/UMOD/WNT1/WNT11/WNT2B/WNT4/WNT6/WT1/YAP1,56
GO:0097485,BP,GO:0097485,neuron projection guidance,123/5894,285/18866,1.329119574048e-05,0.000265782892600525,0.000174538704298311,ARHGAP35/ATOH1/BDNF/BMPR1B/BMPR2/CDH4/CDK5R1/CHL1/CNTN2/CNTN6/CSF1R/DAB1/DAG1/DCC/DOK1/DOK2/DOK5/DPYSL2/DPYSL4/DSCAM/EFNA2/EFNA3/EFNB2/EFNB3/EPHA4/EPHA5/EPHA7/EPHB1/EPHB3/ETV1/FEZ2/FEZF2/FGF8/FLRT3/FOXG1/FRS2/FYN/FZD3/GAP43/GATA3/GBX1/GBX2/GDNF/GFRA2/GFRA3/GFRA4/GPC1/GRB2/IRS2/ISL1/KIF3A/KIF5A/KIF5B/L1CAM/LAMA1/LHX1/LHX3/LRP1/LRTM1/LYPLA2/MAPK1/MEGF8/NGFR/NKX2-1/NOTCH1/NOTCH3/NPTN/NRTN/NTN1/NTN3/NTRK1/OPHN1/PAX6/PDLIM7/PIK3CB/PLXNB2/POU4F2/POU4F3/PRKCA/PRKCQ/PSPN/PTCH1/PTPN11/PTPRA/PTPRM/PTPRO/RAC1/RAP1GAP/RET/ROBO1/ROBO3/RPS6KA5/SCN1B/SEMA3A/SEMA3B/SEMA3D/SEMA4A/SEMA4G/SEMA6A/SEMA6B/SEMA6C/SEMA6D/SEMA7A/SHH/SLIT1/SMAD4/SMO/SOS1/SPTA1/SPTB/SPTBN1/SPTBN4/SPTBN5/SRC/TBR1/TNR/TUBB2B/TUBB3/UNC5B/UNC5C/USP33/VASP/WNT5A,123
GO:0098664,BP,GO:0098664,G protein-coupled serotonin receptor signaling pathway,23/5894,34/18866,1.36748122655914e-05,0.000272612642057744,0.000179023777093184,CHRM2/CHRM3/CHRM4/CHRM5/DRD4/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/OR10H1/OR10H2/OR10H3,23
GO:0032024,BP,GO:0032024,positive regulation of insulin secretion,41/5894,74/18866,1.38225622230169e-05,0.000274712824058056,0.000180402959333013,AACS/ADCY8/BAD/BAIAP3/CASR/CRH/DOC2B/GCG/GCK/GIP/GIPR/GJA1/GLUD1/GPLD1/GPR27/GPR68/IRS2/ISL1/KIF5B/LRP1/MPC2/NADK/NNAT/NR1H4/PDX1/PLA2G6/PPARD/PPP3CB/PRKCE/PSMD9/RAC1/RBP4/RPH3AL/STX4/SYBU/TARDBP/TCF7L2/TM7SF3/TRH/TRPM4/VSNL1,41
GO:0008211,BP,GO:0008211,glucocorticoid metabolic process,19/5894,26/18866,1.39902551740392e-05,0.000277195300527829,0.000182033193025806,ATP1A1/BMP2/BMP5/CRH/CYP11B1/CYP11B2/CYP17A1/DGKQ/GAL/H6PD/HSD11B2/HSD3B1/HSD3B2/MECP2/REST/SERPINA6/STAR/STUB1/WNT4,19
GO:0015872,BP,GO:0015872,dopamine transport,30/5894,49/18866,1.41937067604298e-05,0.000279516796659042,0.000183557711488265,CHRM5/CHRNA6/CHRNB2/DRD1/DRD2/DRD3/DRD4/FGF20/GDNF/HTR1B/HTR2A/KCNA2/NPY2R/RAB3A/RAB3B/SLC18A2/SLC22A1/SLC22A2/SLC22A3/SLC6A2/SLC6A3/SNCA/SYT1/SYT11/SYT12/SYT13/SYT17/SYT2/SYT5/TOR1A,30
GO:0045058,BP,GO:0045058,T cell selection,30/5894,49/18866,1.41937067604298e-05,0.000279516796659042,0.000183557711488265,AIRE/ATG5/BATF/BCL2/CD1D/CD28/CD3D/CD3E/CD3G/CD74/CYLD/DOCK2/FOXP3/GATA3/IL12B/IL12RB1/IL15/IL23A/IL6/IRF4/ITPKB/MTOR/SHH/SPN/SRF/STAT3/STAT6/STK11/SYK/TBX21,30
GO:0021953,BP,GO:0021953,central nervous system neuron differentiation,88/5894,192/18866,1.45537512396434e-05,0.000285546793579281,0.000187517589564253,ABT1/AGTPBP1/ARHGAP35/ASCL1/B4GALT6/C21orf91/CBLN1/CEND1/CHD5/CHRNB2/CNTN2/CRK/CRKL/CSF1R/CSNK1D/CSNK1E/CTNNB1/DCC/DCLK2/DISC1/DKK1/DRD1/DRD2/DYNC2H1/EMX1/EPHA4/EPHB1/EPHB3/ERBB4/EVX1/FEZF2/FGF8/FGFR2/FOXG1/GABRB1/GBX1/GBX2/GDPD5/HERC1/HES1/ISL1/LBX1/LEP/LHX1/LHX3/LHX5/LHX6/LRP6/MAP2/MNX1/NDEL1/NIN/NKX2-1/NKX2-2/NR2E1/OLIG2/OPHN1/PAFAH1B1/PAX6/PAX7/PHOX2A/PHOX2B/PROX1/PSEN1/PTCH1/PTEN/RAC3/ROBO1/SALL1/SCN1B/SCYL3/SEMA3A/SHH/SLC25A46/SLC4A10/SMO/SOX1/SPTBN4/SZT2/TAL1/TBR1/TCTN1/TSKU/TTLL1/WNT1/WNT5A/WNT7A/ZNF335,88
GO:0045137,BP,GO:0045137,development of primary sexual characteristics,102/5894,229/18866,1.45880519639978e-05,0.000285546793579281,0.000187517589564253,ACVR1B/ADAM15/ADAM20/ADAM21/ADCYAP1/ADCYAP1R1/AFP/AMHR2/ARID4B/ATM/ATRX/BCL2/BCL2L1/BMPR1B/CASP3/CBL/CBX2/CCND1/CRKL/CTSV/CYP19A1/DACH1/DMC1/DMRT1/EIF2B2/ERCC1/ESR1/FGF8/FGF9/FLNA/FNDC3A/FOXC1/FSHB/FSHR/GATA1/GATA3/GATA4/GDF9/GNRH1/HMGCS1/HYAL3/IDH1/ING2/INHA/INSR/KDM5A/KITLG/KMT2B/LEP/LFNG/LHCGR/LRP2/LRRC6/MAMLD1/MSH4/NKX2-1/NOS3/NR0B1/NR5A1/NRIP1/NTRK1/NUPR1/PCYT1B/PGR/PLEKHA1/PRKACG/PTX3/RAB13/RAD21L1/RARA/REN/RETN/RHOBTB3/SALL1/SDC1/SEMA3A/SF1/SGPL1/SMAD4/SOD1/SOX15/SOX9/SPO11/SRC/SRD5A2/SRY/STAR/STAT5B/TEX11/TFAP2C/TGFB2/TMF1/TSPY1/UBE3A/VGF/WDR19/WNT2B/WNT4/WNT5A/WT1/YBX3/ZFPM2,102
GO:1903793,BP,GO:1903793,positive regulation of anion transport,34/5894,58/18866,1.47345120704453e-05,0.000285930411235241,0.000187769509949203,ABCA7/ABCB11/ABCB4/AGT/ATF4/ATP8A2/AVP/AVPR1A/AVPR1B/CCK/CETP/CYP4A11/CYP4F2/EDN1/FABP3/IL1B/MAP2K6/MIF/NTSR1/OXT/P2RX7/PLA2G6/PLA2R1/PSEN1/PTAFR/RAB3GAP1/SLC12A2/SLC34A1/SLC38A3/SSTR4/STXBP1/TNFSF11/TRH/TRIAP1,34
GO:0009791,BP,GO:0009791,post-embryonic development,46/5894,86/18866,1.47400458948249e-05,0.000285930411235241,0.000187769509949203,ABL1/ACO1/ACVR2B/ALDH5A1/ALX4/ASH1L/ATM/ATRX/BCL2/BMP4/CCDC47/CRB1/CYP1A2/DSCAM/EFEMP1/EMX1/ERCC1/ERCC2/ETNK2/FGFR2/FZD5/GABRG2/GATA3/GNAS/HEG1/HMGN1/IREB2/KDM5B/LHX1/MECP2/MORC3/MTOR/MYL2/MYO1E/NDN/NPPC/PLAGL2/PLEKHA1/PSEN1/RAB3A/RC3H2/SGPL1/SLC18A2/SLC4A10/SMAD2/SZT2,46
GO:0045445,BP,GO:0045445,myoblast differentiation,46/5894,86/18866,1.47400458948249e-05,0.000285930411235241,0.000187769509949203,AKIRIN1/ANKRD2/BMP4/CAPN3/CDON/DDX17/EPAS1/FGF6/FLOT2/FLT3LG/GDF3/HIF1AN/HINFP/IFRD1/ISL1/JAG1/MAML1/MAP3K5/MBNL1/MSTN/MYF5/MYF6/MYOD1/MYOG/NMRK2/NOTCH1/PLCB1/PLG/PPARD/RB1/RBPJ/REST/SDC1/SHH/SOSTDC1/SOX15/SOX9/SRF/TBX2/TBX3/TCF7L2/TNF/TNFSF14/TRIP4/WNT10B/ZFP36L1,46
GO:0033157,BP,GO:0033157,regulation of intracellular protein transport,115/5894,264/18866,1.51005556692475e-05,0.000292049254271805,0.000191787732961817,ADIPOQ/AGTR2/AKAP5/AKAP8L/AKT2/ANGPT1/ARIH2/ATG13/BAD/BAG3/BAG4/BAP1/BARD1/BCAS3/BCL2/BMP4/BNIP3L/BRSK2/C2CD5/CABP1/CACNB3/CASP8/CD36/CDC42/CDH1/CDK5R1/CIB1/DERL2/DMTN/EDEM1/EMD/FLNA/FYN/FZD5/GAS6/GCC2/GSK3A/HAX1/HCLS1/HDAC3/HPCA/HRAS/HSPA1L/HUWE1/HYAL2/IFNG/IL1B/INPP5K/INSIG1/IPO5/JUP/KCNE1/KIF5B/LCP1/LEP/LMAN1/MAPK1/MAVS/MDM2/MFF/MYO1C/NDEL1/NF1/NUCB1/NUMA1/NUP54/OS9/PCNT/PDCD5/PDZK1/PIK3R2/PPM1A/PPP3R1/PRKAA1/PRKACA/PSEN1/PTGS2/PTPN1/PTPN11/RAB23/RAN/RBM22/RIOK2/SAR1A/SEC16A/SFN/SHH/SIRT4/SMAD3/SMO/SORL1/SREBF2/SUPT6H/TARDBP/TCF7L2/TENM1/TFDP1/TM9SF4/TMEM30A/TMEM30B/TP53/TP53BP2/TP73/TPR/UBE2D3/UBE2G2/UBE2L3/UBL5/UFM1/USP36/VAMP7/VPS11/YWHAB/YWHAE/YWHAZ,115
GO:0046330,BP,GO:0046330,positive regulation of JNK cascade,67/5894,138/18866,1.53091649903189e-05,0.000295202618965107,0.000193858536625529,AGER/ANKRD6/ARHGEF5/BIRC7/CCL21/CD40LG/CDC42/DKK1/EDA2R/EDAR/EDN1/EPHA4/ERCC6/ERN1/ERN2/F2RL1/FCGR2B/FGD2/FLT4/FZD10/FZD5/FZD7/GADD45A/HRAS/IL1B/LTBR/MAP2K7/MAP3K10/MAP3K12/MAP3K13/MAP3K2/MAP3K5/MAP3K6/MAP3K7/MAP4K5/MAPK8IP3/MINK1/MMP8/NCF1/NOD1/NOX1/PKN1/PLCB1/PTK2B/PTPN1/PYCARD/RB1CC1/ROR2/SDCBP/SEMA3A/SERPINF2/SLAMF1/SPAG9/SYK/TAOK1/TAOK2/TLR6/TNF/TNFSF11/TNIK/TRAF1/TRAF5/TRAF6/TRPV4/WNT16/WNT5A/WNT7A,67
GO:0043254,BP,GO:0043254,regulation of protein-containing complex assembly,182/5894,449/18866,1.57913837633959e-05,0.000303597553124753,0.000199371460789149,ABL1/ACTR2/ACTR3/ADD2/ADD3/AIDA/ALOX15/ANKRA2/ANKRD27/ANKRD53/AP1AR/ARFIP2/ARHGAP28/ARHGEF2/ARHGEF5/ARL2/ARPC1A/ARPC4/ARPC5L/ARPIN/ATAT1/ATF7IP/ATM/BAG4/BAIAP2L2/BBS10/BBS4/BIN1/CAPG/CAPZA1/CAPZA2/CAV3/CCK/CCL11/CCL21/CCL24/CD36/CDC42/CDC42EP1/CDC42EP2/CDH17/CDH5/CDK5R1/CDK5RAP2/CDKN1B/CLASP1/CLEC7A/CORO1B/CREB1/CSF2/CSF3/CTNNA2/CUL4A/DBN1/DCTN1/DDB2/DDX3X/DKK1/DLG1/DMTN/DNAJC15/EIF4EBP1/ELN/EP300/EPS8/ERCC1/ERCC2/ERCC4/ESR1/FAF1/FES/FHOD3/FKBP4/GFAP/GRB2/GTF2H1/GTF2H3/GTF2H5/HAX1/HCLS1/HDAC6/HIP1R/HRG/HRK/IAPP/IFNG/IL5/IMPACT/INPP5J/INSM1/IQGAP2/ISL1/LATS1/LCAT/LCMT1/LCP1/LDLRAD4/MAGEL2/MAP2/MAPK9/MAPRE3/MECP2/MED25/MEFV/MTOR/MYO1C/NAV3/NCK1/NCKAP1L/NCLN/NIN/NPHS1/NR1H2/NUMA1/PAK3/PEX5/PFN1/PICK1/PIH1D1/PPM1A/PPP2R5B/PRKCE/PRKCZ/PSMC3/PSMC4/PSMC5/PSMC6/PTGER4/PTK2B/PTPN11/PYCARD/RAB3A/RAC1/RANGRF/RASA1/RASIP1/RB1/RBX1/RDX/RNF4/RPA2/SAR1A/SELP/SENP6/SIRT2/SKAP1/SMAD6/SNCA/SORL1/SPTA1/SPTB/SPTBN1/SPTBN4/SPTBN5/SRC/STMN2/STUB1/STXBP1/SYK/TAL1/TBCD/TENM1/THRA/TLR6/TMOD2/TMSB4X/TMSB4Y/TNF/TP53/TPPP/TRAF3IP1/TRAPPC12/TRIM9/TUBB4A/TWF2/VASP/VIL1/VPS11/VPS35/WAS/WASF1/WNT10B,182
GO:0035850,BP,GO:0035850,epithelial cell differentiation involved in kidney development,29/5894,47/18866,1.5908020439509e-05,0.000304035588281944,0.000199659116958533,ADIPOQ/BMP4/CITED1/CTNNB1/FOXC2/FOXJ1/GATA3/GDNF/IQGAP1/JAG1/KLF15/LHX1/LIF/MAGI2/MTSS1/MYO1E/NOTCH1/NPHS1/NPHS2/PAX2/PAX8/PDGFB/PRKX/PTPRO/SALL1/SIX2/SMO/WT1/YAP1,29
GO:0060986,BP,GO:0060986,endocrine hormone secretion,29/5894,47/18866,1.5908020439509e-05,0.000304035588281944,0.000199659116958533,AGT/AGTR2/BMP6/C1QTNF1/C1QTNF3/CRH/CRHBP/CRHR1/FGFR1/GAL/GALR1/GATA3/GDF9/GJA1/GNAS/IL1B/INHA/KISS1/LEP/NPVF/POMC/PTPN11/RAB11FIP5/REN/RETN/SMAD4/TAC1/TBX3/TMF1,29
GO:0042098,BP,GO:0042098,T cell proliferation,89/5894,195/18866,1.59721706185265e-05,0.000304363804227745,0.000199874655232459,ABL1/AGER/AIF1/BMP4/BTN2A2/CASP3/CCL5/CCND3/CCR2/CD151/CD1D/CD209/CD28/CD3E/CD40LG/CD46/CD6/CD70/CRTAM/CTNNB1/DLG1/DLG5/DOCK2/EBI3/EPO/FKBP1B/FOXJ1/FOXP3/FYN/GLMN/GNRH1/HES1/HHLA2/HLA-DMB/HLA-DPA1/HLA-DPB1/HLA-E/IGFBP2/IL12B/IL12RB1/IL15/IL1B/IL21/IL23A/IL4/IL6/JAK3/LEP/LGALS9/LMO1/LRRC32/MALT1/NCK1/NCKAP1L/NDFIP1/P2RX7/PDCD1LG2/PIK3CG/PLA2G2D/PLA2G2F/PNP/PPP3CB/PRDX2/PRKCQ/PTPN22/PYCARD/RC3H1/RC3H2/SCGB1A1/SCRIB/SDC4/SFTPD/SHH/SOS1/SPN/SPTA1/STAT5B/SYK/TNFRSF21/TNFRSF4/TNFSF14/TNFSF18/TNFSF8/TNFSF9/TP53/TRAF6/VTCN1/WNT4/ZBTB7B,89
GO:0070997,BP,GO:0070997,neuron death,150/5894,360/18866,1.61985150030022e-05,0.000307771785057042,0.000202112664430113,ABL1/ADNP/ADORA1/AGAP2/AKT2/AMBRA1/ANGPT1/APAF1/ASCL1/ATF2/ATF4/ATG7/ATM/ATN1/BACE1/BAD/BAG5/BCL2/BCL2L1/BDNF/CASP3/CASP8/CBL/CCL2/CCL5/CD200/CDC34/CDC42/CDK5R1/CHL1/CITED1/CLN3/CNTF/CNTFR/CREB1/CRLF1/CSF1/CSF3/CTNNB1/CX3CL1/DCC/DIO3/DKK1/DPYSL4/EFNB2/EGLN1/EGLN3/ENDOG/EPHA7/EPHB1/EPO/FASLG/FCGR2B/FGF20/FGF8/FOXB1/FYN/FZD9/GABRA5/GABRB2/GABRB3/GAPDH/GATA3/GDF5/GDNF/GPR75/GRIK2/GRIK5/GRIN1/GRIN2B/GRM4/GSK3A/HDAC4/HRAS/HYOU1/IFNG/IL13/ISL1/ITGA1/KRAS/LANCL1/LGMN/LIG4/LRP1/MAG/MAP3K12/MAP3K5/MECP2/MT3/MTNR1B/MTOR/MYB/NAIP/NENF/NES/NF1/NGF/NGFR/NLRP1/NQO1/NQO2/NTF3/NTRK1/NUPR1/PAK3/PICALM/PIN1/PITX3/PLA2G3/POLB/POU4F3/PPARA/PPP5C/PRKCG/PSEN1/PTK2B/RAPSN/RASA1/RB1/REST/SCN2A/SIGMAR1/SLC1A1/SNCA/SNCB/SOD1/SORL1/STAMBP/STAR/STAT3/STXBP1/TERT/TFAP2A/TGFB2/TLR6/TMEM259/TNF/TNFRSF21/TP53/TP53BP2/TRIM2/TSC1/UBE2M/UNC5B/VPS35/WFS1/WNT1/WNT5A/XIAP/XRCC2,150
GO:1903039,BP,GO:1903039,positive regulation of leukocyte cell-cell adhesion,104/5894,235/18866,1.69107100526672e-05,0.000320364007108861,0.000210381933003634,AGER/AIF1/ALOX5/AP3D1/BAD/BTN2A2/CAV1/CCL2/CCL21/CCL5/CCR2/CD160/CD1D/CD209/CD28/CD3E/CD40LG/CD44/CD46/CD47/CD6/CD70/CD74/CDC42/CYLD/EBI3/EFNB2/EFNB3/EPO/ETS1/FLOT2/FOXP3/FUT4/FUT7/FYN/GATA3/GRAP2/GRB2/HES1/HHLA2/HLA-DMB/HLA-DPA1/HLA-DPB1/HLA-E/IFNG/IGFBP2/IL12B/IL12RB1/IL15/IL1B/IL21/IL23A/IL4/IL4R/IL6/IL7R/ITPKB/JAK3/LEP/LGALS9/MALT1/MAP3K8/MYB/NCK1/NCKAP1L/NFAT5/NLRP3/PAK3/PCK1/PDCD1/PDCD1LG2/PNP/PRKCQ/PRKCZ/PTAFR/PTPN11/PTPN22/PYCARD/RAC1/RARA/RELA/SELE/SELP/SHH/SIRPB1/SIRPG/SKAP1/SOCS5/SOX13/SPTA1/SRC/STAT5B/SYK/TESPA1/TNF/TNFSF11/TNFSF14/TNFSF9/TRAF6/VAV1/VNN1/VTCN1/YES1/ZBTB7B,104
GO:0007218,BP,GO:0007218,neuropeptide signaling pathway,54/5894,106/18866,1.81140100440145e-05,0.000342159390889709,0.000224694885984062,ADCYAP1/AGRP/CALCA/CARTPT/CYSLTR2/ECEL1/GAL/GALR1/GALR2/GLRA1/GLRA2/GLRA3/GLRB/GPR1/GPR143/GRPR/HCRTR1/HCRTR2/LTB4R/LTB4R2/MC2R/MCHR1/NPBWR2/NPFF/NPFFR1/NPPA/NPPB/NPVF/NPY2R/NPY5R/NPY6R/NTSR1/NTSR2/NXPH3/OPRK1/OPRL1/OPRM1/PCSK1N/PDYN/PENK/POMC/PPY/PTGDR2/PYY/SORCS3/SORL1/SSTR1/SSTR2/SSTR3/SSTR4/SSTR5/TAC1/TAC3/TENM1,54
GO:0098661,BP,GO:0098661,inorganic anion transmembrane transport,60/5894,121/18866,1.8666893323942e-05,0.000347791043416592,0.000228393172677698,ANKH/ANO2/ANO3/BEST1/BEST2/CASR/CLCA1/CLCA2/CLCC1/CLCN1/CLCN4/CLCN5/CLCN6/CLCNKB/CLIC1/CLIC2/FXYD3/GABRA1/GABRA2/GABRA3/GABRA4/GABRA5/GABRB1/GABRB2/GABRB3/GABRD/GABRG2/GABRG3/GABRQ/GABRR2/GLRA1/GLRA2/GLRA3/GLRB/GRM5/MTOR/PTAFR/SLC12A1/SLC12A2/SLC12A3/SLC12A4/SLC12A5/SLC13A1/SLC17A1/SLC17A7/SLC1A1/SLC1A3/SLC20A2/SLC25A10/SLC25A11/SLC25A30/SLC26A1/SLC26A10/SLC26A3/SLC26A4/SLC34A1/SLC37A4/SLC4A1/SLC4A8/SLC5A5,60
