,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0051961,BP,GO:0051961,negative regulation of nervous system development,18/280,319/18866,1.45380609848421e-06,0.000314567294559522,0.000254894292925028,ATP1B2/CD38/DAAM2/DLX2/EDNRB/EPHB2/HOXA2/JAM2/NFATC4/NLGN1/NR2F1/NTRK3/SEMA3E/SEMA3G/SLIT2/SOX10/THRB/ZNF536,18
GO:0060485,BP,GO:0060485,mesenchyme development,17/280,290/18866,1.70500353400196e-06,0.000347218954983222,0.000281351976353884,ACTA2/ACTC1/ACTG2/BNC2/EDNRB/EPHA3/MSX2/PITX2/SEMA3E/SEMA3G/SOX10/TBX5/TCF21/TGFB1I1/TGFBR2/TMEM100/ZEB2,17
GO:0001763,BP,GO:0001763,morphogenesis of a branching structure,14/280,201/18866,1.93881533596605e-06,0.000355151767223517,0.000287779944556135,COL13A1/DLX2/FAT4/FGF2/FGF7/HOXA11/HOXD13/MSX2/NFATC4/SEMA3E/SLIT2/SOX10/TCF21/TGFBR2,14
GO:0006937,BP,GO:0006937,regulation of muscle contraction,13/280,173/18866,1.94912870515506e-06,0.000355151767223517,0.000287779944556135,ATP1A2/CASQ2/CNN1/HRC/KCNMA1/MYL9/P2RX1/PDE5A/PLN/PPP1R12B/RGS2/RYR2/TPM1,13
GO:0050768,BP,GO:0050768,negative regulation of neurogenesis,17/280,295/18866,2.15140790381043e-06,0.000372408708149585,0.000301763266508147,ATP1B2/CD38/DAAM2/DLX2/EDNRB/EPHB2/HOXA2/NFATC4/NLGN1/NR2F1/NTRK3/SEMA3E/SEMA3G/SLIT2/SOX10/THRB/ZNF536,17
GO:0060560,BP,GO:0060560,developmental growth involved in morphogenesis,15/280,236/18866,2.61038826593039e-06,0.00040315349720881,0.000326675809559877,CXCL12/DCLK1/HOXD13/KIF26B/MAP1B/NTRK3/RIMS2/SEMA3E/SEMA3G/SLIT2/SLIT3/TGFBR2/VCL/WNT7B/ZEB2,15
GO:0055119,BP,GO:0055119,relaxation of cardiac muscle,5/280,16/18866,2.65460537140802e-06,0.00040315349720881,0.000326675809559877,ATP1A2/HRC/PDE5A/PLN/RGS2,5
GO:0006941,BP,GO:0006941,striated muscle contraction,13/280,178/18866,2.67837389826766e-06,0.00040315349720881,0.000326675809559877,ACTC1/ATP1A2/CACNB2/CASQ2/HRC/KCNH2/KLHL41/PDE5A/PLN/RGS2/RYR2/SYNM/TPM1,13
GO:0032970,BP,GO:0032970,regulation of actin filament-based process,20/280,405/18866,2.95337521480763e-06,0.000426024374736001,0.000345208111730804,ATP1A2/CCDC88A/CORO2B/CXCL12/EPHA3/JAM3/KANK3/LMOD1/NTRK3/PLN/PPP1R9A/RYR2/SCIN/SEMA3E/SLIT2/SVIL/TEK/TMOD1/TPM1/WASF3,20
GO:0007517,BP,GO:0007517,muscle organ development,20/280,407/18866,3.18128853438843e-06,0.00044054483624211,0.000356974060806112,ACTC1/FGF2/FHL1/ITGB1BP2/JPH2/KLHL41/LAMA2/MEOX2/MYLK/NR2F2/RGS2/RYR2/S100B/SMTN/SVIL/TAGLN/TBX5/TCF21/TGFBR2/TPM1,20
GO:0055001,BP,GO:0055001,muscle cell development,13/280,183/18866,3.64022485061711e-06,0.000484709939724478,0.000392761102303425,ACTC1/CASQ2/CSRP1/FLNC/KLHL41/LDB3/LMOD1/MYH11/NFATC4/PGM5/RGS2/TMOD1/TPM1,13
GO:0090075,BP,GO:0090075,relaxation of muscle,6/280,31/18866,5.45947313843649e-06,0.000700025777972857,0.000567231809510068,ATP1A2/HRC/KCNMA1/PDE5A/PLN/RGS2,6
GO:0010927,BP,GO:0010927,cellular component assembly involved in morphogenesis,10/280,112/18866,6.60094928744096e-06,0.000816160229754307,0.000661335708685344,ACTC1/CASQ2/CSRP1/KLHL41/LDB3/LMOD1/MYH11/PGM5/TMOD1/TPM1,10
GO:0003007,BP,GO:0003007,heart morphogenesis,15/280,258/18866,7.72900297327352e-06,0.000910970217875703,0.000738160366882164,ACTC1/CLDN5/CPE/FAT4/MSX2/NPY1R/PITX2/RYR2/SLIT2/SLIT3/TBX5/TEK/TGFBR2/TMEM100/TPM1,15
GO:0060048,BP,GO:0060048,cardiac muscle contraction,11/280,140/18866,7.8940226852314e-06,0.000910970217875703,0.000738160366882164,ACTC1/ATP1A2/CACNB2/CASQ2/HRC/KCNH2/PDE5A/PLN/RGS2/RYR2/TPM1,11
GO:0040013,BP,GO:0040013,negative regulation of locomotion,19/280,397/18866,8.20779549479042e-06,0.000916625419450466,0.000742742784163547,ANGPT2/APOD/ATP1B2/CLDN5/CXCL12/FBLN1/FGF2/HOXA7/IL33/MEOX2/NR2F2/RECK/SEMA3E/SEMA3G/SLIT2/STARD13/TBX5/TPM1/VCL,19
GO:0055002,BP,GO:0055002,striated muscle cell development,12/280,169/18866,8.67560985371098e-06,0.000938592541048357,0.000760542771715124,ACTC1/CASQ2/CSRP1/FLNC/KLHL41/LDB3/LMOD1/MYH11/PGM5/RGS2/TMOD1/TPM1,12
GO:0051271,BP,GO:0051271,negative regulation of cellular component movement,19/280,400/18866,9.13055483494666e-06,0.000957878207229859,0.000776169972412531,ANGPT2/APOD/ATP1B2/CLDN5/CXCL12/FBLN1/FGF2/HOXA7/IL33/MEOX2/NR2F2/RECK/SEMA3E/SEMA3G/SLIT2/STARD13/TBX5/TPM1/VCL,19
GO:1901888,BP,GO:1901888,regulation of cell junction assembly,13/280,200/18866,9.59217397121021e-06,0.000976709008480286,0.000791428595457436,APOD/CLDN5/EPHA3/EPHB2/LRRN3/NLGN1/NRXN1/NTRK3/PPP1R9A/SLITRK3/SLITRK5/TEK/VCL,13
GO:0060537,BP,GO:0060537,muscle tissue development,19/280,409/18866,1.24860285740955e-05,0.00123504659781481,0.00100075988420946,ACTC1/CSRP1/FGF2/JPH2/KLHL41/MEOX2/MYH11/MYLK/NR2F2/PGM5/PLN/RGS2/RYR2/S100B/SVIL/TBX5/TCF21/TGFBR2/TPM1,19
GO:1903522,BP,GO:1903522,regulation of blood circulation,16/280,303/18866,1.29201354519786e-05,0.00124248635929861,0.00100678833273459,AGTR1/ATP1A2/ATP1B2/CACNB2/CASQ2/CD38/DES/HRC/KCNH2/P2RX1/PDE5A/PLN/RGS2/RYR2/THRB/TPM1,16
GO:0016049,BP,GO:0016049,cell growth,21/280,490/18866,1.47357351907458e-05,0.00137878689811789,0.00111723283878628,AGTR1/CD38/CXCL12/DCLK1/ENPP1/EXTL3/FBLN5/FHL1/LGI1/MAP1B/NTRK3/RGS2/RIMS2/SEMA3E/SEMA3G/SLIT2/SLIT3/TGFBR2/VCL/ZEB2/ZNF639,21
GO:0070252,BP,GO:0070252,actin-mediated cell contraction,10/280,123/18866,1.51665371027179e-05,0.00138175135393709,0.00111963494123942,ACTC1/ATP1A2/CACNB2/DES/KCNH2/PLN/RYR2/TMOD1/TPM1/TPM2,10
GO:0050804,BP,GO:0050804,modulation of chemical synaptic transmission,20/280,454/18866,1.59351123556049e-05,0.00139907561515031,0.00113367281290875,AKAP12/ATP1A2/BCHE/CACNB2/CD38/EPHB2/KCNB1/LAMA2/LGI1/MAP1B/NFATC4/NLGN1/NRXN1/P2RX1/PLCB4/PPP1R9A/RELN/RIMS2/S100B/VAMP1,20
GO:0099177,BP,GO:0099177,regulation of trans-synaptic signaling,20/280,455/18866,1.6447850270745e-05,0.00139907561515031,0.00113367281290875,AKAP12/ATP1A2/BCHE/CACNB2/CD38/EPHB2/KCNB1/LAMA2/LGI1/MAP1B/NFATC4/NLGN1/NRXN1/P2RX1/PLCB4/PPP1R9A/RELN/RIMS2/S100B/VAMP1,20
GO:0007044,BP,GO:0007044,cell-substrate junction assembly,9/280,99/18866,1.65690641886663e-05,0.00139907561515031,0.00113367281290875,APOD/CORO2B/EPHA3/FERMT2/SORBS1/TEK/TLN1/TNS1/VCL,9
GO:0022604,BP,GO:0022604,regulation of cell morphogenesis,21/280,499/18866,1.93146267143803e-05,0.00159207708774249,0.0012900621602462,CXCL12/EPHB2/FBLN1/FERMT2/GAS2/LIMS2/MAP1B/NFATC4/NLGN1/NTRK3/PPP1R9A/RELN/RIMS2/S100B/SEMA3E/SEMA3G/SLIT2/TANC2/TPM1/WASF3/ZEB2,21
GO:0150115,BP,GO:0150115,cell-substrate junction organization,9/280,102/18866,2.10910478673817e-05,0.00169807459806687,0.00137595208241303,APOD/CORO2B/EPHA3/FERMT2/SORBS1/TEK/TLN1/TNS1/VCL,9
GO:1902904,BP,GO:1902904,negative regulation of supramolecular fiber organization,11/280,156/18866,2.19727192121753e-05,0.00172885349801252,0.00140089226556094,CLIP3/CLU/CORO2B/KANK3/LMOD1/MAP1B/PPP1R9A/SCIN/SLIT2/SVIL/TMOD1,11
GO:1901890,BP,GO:1901890,positive regulation of cell junction assembly,9/280,103/18866,2.28142267912774e-05,0.00175517451447561,0.0014222202198539,CLDN5/EPHB2/LRRN3/NLGN1/NRXN1/NTRK3/SLITRK3/SLITRK5/TEK,9
GO:0010881,BP,GO:0010881,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion,5/280,24/18866,2.34351581407147e-05,0.00176375038006857,0.00142916925503443,ATP1A2/CASQ2/HRC/PLN/RYR2,5
GO:0061138,BP,GO:0061138,morphogenesis of a branching epithelium,12/280,187/18866,2.40062891280122e-05,0.0017682930417272,0.00143285017975705,FAT4/FGF2/FGF7/HOXA11/HOXD13/MSX2/NFATC4/SEMA3E/SLIT2/SOX10/TCF21/TGFBR2,12
GO:0032956,BP,GO:0032956,regulation of actin cytoskeleton organization,17/280,360/18866,2.92506866219969e-05,0.00210970577261153,0.00170949736507943,CCDC88A/CORO2B/CXCL12/EPHA3/JAM3/KANK3/LMOD1/NTRK3/PPP1R9A/SCIN/SEMA3E/SLIT2/SVIL/TEK/TMOD1/TPM1/WASF3,17
GO:0010976,BP,GO:0010976,positive regulation of neuron projection development,15/280,290/18866,3.06467363393947e-05,0.00216528573891805,0.00175453388495138,ATP1B2/CXCL12/EPHA3/ITSN1/MAP1B/NDNF/NLGN1/NTRK3/PPP1R9A/RELN/RGS2/RIMS2/SLIT2/TOX/ZEB2,15
GO:0045665,BP,GO:0045665,negative regulation of neuron differentiation,13/280,225/18866,3.33968918060935e-05,0.00231240078865391,0.00187374140343661,CD38/DLX2/EDNRB/EPHB2/HOXA2/NFATC4/NLGN1/NR2F1/SEMA3E/SEMA3G/SLIT2/THRB/ZNF536,13
GO:2000146,BP,GO:2000146,negative regulation of cell motility,17/280,365/18866,3.47956829531625e-05,0.00235669309446396,0.00190963151714751,ANGPT2/APOD/ATP1B2/CLDN5/CXCL12/FBLN1/FGF2/HOXA7/IL33/MEOX2/NR2F2/RECK/SLIT2/STARD13/TBX5/TPM1/VCL,17
GO:0021952,BP,GO:0021952,central nervous system projection neuron axonogenesis,5/280,26/18866,3.53980476349295e-05,0.00235669309446396,0.00190963151714751,DCLK1/EPHB2/NFIB/SLIT2/ZEB2,5
GO:0042391,BP,GO:0042391,regulation of membrane potential,19/280,443/18866,3.74724966881056e-05,0.00244773176479663,0.001983400271575,ATP1A2/ATP1B2/CACNB2/CASQ2/FHL1/GABRR1/KCNB1/KCNH2/KCNMA1/NLGN1/NRXN1/NTRK3/P2RX1/PLN/PPP1R9A/RELN/RIMS2/RYR2/SCN7A,19
GO:0048762,BP,GO:0048762,mesenchymal cell differentiation,13/280,229/18866,4.00955011422648e-05,0.00257056712878742,0.00208293392873559,EDNRB/EPHA3/MSX2/PITX2/SEMA3E/SEMA3G/SOX10/TBX5/TCF21/TGFB1I1/TGFBR2/TMEM100/ZEB2,13
GO:0003214,BP,GO:0003214,cardiac left ventricle morphogenesis,4/280,14/18866,4.22771618638441e-05,0.00266115517041142,0.00215633753812717,CPE/RYR2/TBX5/TGFBR2,4
GO:0031646,BP,GO:0031646,positive regulation of nervous system process,7/280,65/18866,4.9110011365223e-05,0.00303605105975718,0.00246011617083307,NLGN1/NRXN1/RELN/RIMS2/S100B/SOX10/WASF3,7
GO:0050806,BP,GO:0050806,positive regulation of synaptic transmission,11/280,172/18866,5.40215312245487e-05,0.00328109721226996,0.00265867739082959,CACNB2/EPHB2/LAMA2/LGI1/NFATC4/NLGN1/NRXN1/PPP1R9A/RELN/RIMS2/S100B,11
GO:0072006,BP,GO:0072006,nephron development,10/280,143/18866,5.56938627308837e-05,0.00331397971675906,0.00268532212750856,ACTA2/ANGPT2/ENPEP/FAT4/FGF2/HOXA11/KIF26B/TCF21/TEK/WNT7B,10
GO:0048588,BP,GO:0048588,developmental cell growth,13/280,237/18866,5.70818246413676e-05,0.00331397971675906,0.00268532212750856,CXCL12/DCLK1/MAP1B/NTRK3/RGS2/RIMS2/SEMA3E/SEMA3G/SLIT2/SLIT3/TGFBR2/VCL/ZEB2,13
GO:0045666,BP,GO:0045666,positive regulation of neuron differentiation,17/280,380/18866,5.74346571362055e-05,0.00331397971675906,0.00268532212750856,ATP1B2/CXCL12/DLX2/EPHA3/ITSN1/MAP1B/NDNF/NLGN1/NTRK3/PCP4/PPP1R9A/RELN/RGS2/RIMS2/SLIT2/TOX/ZEB2,17
GO:0051965,BP,GO:0051965,positive regulation of synapse assembly,7/280,67/18866,5.98170735075075e-05,0.00339486407349165,0.00275086282825725,EPHB2/LRRN3/NLGN1/NRXN1/NTRK3/SLITRK3/SLITRK5,7
GO:0010882,BP,GO:0010882,regulation of cardiac muscle contraction by calcium ion signaling,5/280,29/18866,6.16199613823283e-05,0.0033983161775372,0.00275366007271022,ATP1A2/CASQ2/HRC/PLN/RYR2,5
GO:0035637,BP,GO:0035637,multicellular organismal signaling,12/280,206/18866,6.18411089499838e-05,0.0033983161775372,0.00275366007271022,ATP1A2/ATP1B2/CACNB2/CASQ2/HRC/JAM3/KCNH2/NTRK3/P2RX1/PLN/RYR2/SCN7A,12
GO:0010769,BP,GO:0010769,regulation of cell morphogenesis involved in differentiation,15/280,310/18866,6.55616242141744e-05,0.0035464741098355,0.0028737126403088,CXCL12/EPHB2/FBLN1/LIMS2/MAP1B/NFATC4/NLGN1/NTRK3/PPP1R9A/RELN/SEMA3E/SEMA3G/SLIT2/TANC2/ZEB2,15
GO:0030336,BP,GO:0030336,negative regulation of cell migration,16/280,350/18866,7.36396365548017e-05,0.00390414386152228,0.00316353291099056,ANGPT2/APOD/ATP1B2/CLDN5/CXCL12/FGF2/HOXA7/IL33/MEOX2/NR2F2/RECK/SLIT2/STARD13/TBX5/TPM1/VCL,16
GO:0031644,BP,GO:0031644,regulation of nervous system process,10/280,148/18866,7.44290857482583e-05,0.00390414386152228,0.00316353291099056,EDNRB/JAM2/NLGN1/NRXN1/RELN/RIMS2/S100B/SOX10/TMEM100/WASF3,10
GO:0014706,BP,GO:0014706,striated muscle tissue development,17/280,389/18866,7.65502412383682e-05,0.00395547664428702,0.00320512793244699,ACTC1/FGF2/JPH2/KLHL41/MEOX2/MYH11/NR2F2/PGM5/PLN/RGS2/RYR2/S100B/SVIL/TBX5/TCF21/TGFBR2/TPM1,17
GO:0030900,BP,GO:0030900,forebrain development,17/280,391/18866,8.14907934778804e-05,0.00413761798636764,0.00335271730173303,ATP1A2/ATP1B2/CDK6/CXCL12/DCLK1/DLX2/EPHB2/FAT4/NFIB/NR2F2/PITX2/RELN/SLIT2/SLITRK5/TOX/WNT7B/ZEB2,17
GO:0048736,BP,GO:0048736,appendage development,11/280,181/18866,8.5600115167035e-05,0.00413761798636764,0.00335271730173303,AFF3/CHST11/HOXA11/HOXC13/HOXD13/MEOX2/MSX2/NR2F2/PITX2/RECK/TBX5,11
GO:0060173,BP,GO:0060173,limb development,11/280,181/18866,8.5600115167035e-05,0.00413761798636764,0.00335271730173303,AFF3/CHST11/HOXA11/HOXC13/HOXD13/MEOX2/MSX2/NR2F2/PITX2/RECK/TBX5,11
GO:0010644,BP,GO:0010644,cell communication by electrical coupling,5/280,31/18866,8.60509806523599e-05,0.00413761798636764,0.00335271730173303,ATP1A2/ATP1B2/CASQ2/HRC/RYR2,5
GO:0098868,BP,GO:0098868,bone growth,5/280,31/18866,8.60509806523599e-05,0.00413761798636764,0.00335271730173303,BNC2/DDR2/FBLN5/MSX2/TGFBR2,5
GO:0050808,BP,GO:0050808,synapse organization,18/280,433/18866,8.93269357109692e-05,0.00423629933467637,0.00343267892818649,CACNB2/EPHB2/ITSN1/LRRN3/MAP1B/NFATC4/NLGN1/NRXN1/NTRK3/PPP1R9A/RELN/SEMA3E/SLITRK3/SLITRK5/SPARCL1/TANC2/WASF3/WNT7B,18
GO:0048675,BP,GO:0048675,axon extension,9/280,123/18866,9.24538706227272e-05,0.00432534189318759,0.00350483023057707,CXCL12/DCLK1/MAP1B/NTRK3/SEMA3E/SEMA3G/SLIT2/SLIT3/VCL,9
GO:0030048,BP,GO:0030048,actin filament-based movement,10/280,153/18866,9.82675070357188e-05,0.00453602812476878,0.00367554956140618,ACTC1/ATP1A2/CACNB2/DES/KCNH2/PLN/RYR2/TMOD1/TPM1/TPM2,10
GO:0010880,BP,GO:0010880,regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,5/280,32/18866,0.000100757431206966,0.00457128179401321,0.00370411565600815,ATP1A2/CASQ2/HRC/PLN/RYR2,5
GO:0010810,BP,GO:0010810,regulation of cell-substrate adhesion,12/280,217/18866,0.000101672067631143,0.00457128179401321,0.00370411565600815,ANGPT2/APOD/CDK6/CORO2B/EPHA3/FBLN1/HOXA7/LIMS2/NDNF/SEMA3E/TEK/VCL,12
GO:0060047,BP,GO:0060047,heart contraction,14/280,287/18866,0.000105186082903894,0.0046686438335036,0.00378300824478917,ACTC1/ATP1A2/ATP1B2/CACNB2/CASQ2/DES/HRC/KCNH2/PDE5A/PLN/RGS2/RYR2/THRB/TPM1,14
GO:0001667,BP,GO:0001667,ameboidal-type cell migration,19/280,481/18866,0.000111543909648057,0.00488816474938702,0.00396088633193968,AKAP12/ANGPT2/DDR2/EDNRB/FGF2/FGF7/KANK2/MEOX2/NR2F2/PITX2/SEMA3E/SEMA3G/SLIT2/SOX10/STARD13/TEK/TGFBR2/TNS1/ZEB2,19
GO:0008217,BP,GO:0008217,regulation of blood pressure,11/280,187/18866,0.000114481105737528,0.00495416985079151,0.00401437035250673,ACTA2/AGTR1/ATP1A2/CMA1/CORO2B/EDNRB/ENPEP/NPY1R/NR2F2/P2RX1/TPM1,11
GO:0072132,BP,GO:0072132,mesenchyme morphogenesis,6/280,52/18866,0.000116275868636881,0.00496971675581336,0.00402696803011421,ACTA2/ACTC1/ACTG2/MSX2/TGFBR2/TMEM100,6
GO:0050769,BP,GO:0050769,positive regulation of neurogenesis,19/280,485/18866,0.00012417880488102,0.0051238098883446,0.00415182989827552,ATP1B2/CXCL12/DLX2/EPHA3/EPHB2/ITSN1/MAP1B/NDNF/NLGN1/NTRK3/PCP4/PPP1R9A/RELN/RGS2/RIMS2/SLIT2/SOX10/TOX/ZEB2,19
GO:0008016,BP,GO:0008016,regulation of heart contraction,13/280,256/18866,0.000124321210462434,0.0051238098883446,0.00415182989827552,ATP1A2/ATP1B2/CACNB2/CASQ2/DES/HRC/KCNH2/PDE5A/PLN/RGS2/RYR2/THRB/TPM1,13
GO:0090257,BP,GO:0090257,regulation of muscle system process,13/280,256/18866,0.000124321210462434,0.0051238098883446,0.00415182989827552,ATP1A2/CASQ2/CNN1/HRC/KCNMA1/MYL9/P2RX1/PDE5A/PLN/PPP1R12B/RGS2/RYR2/TPM1,13
GO:0001655,BP,GO:0001655,urogenital system development,15/280,330/18866,0.000131382358174144,0.00535112616469277,0.0043360245762736,ACTA2/AGTR1/ANGPT2/ENPEP/EPHB2/FAT4/FGF2/HOXA11/HOXD13/KANK2/KIF26B/SLIT2/TCF21/TEK/WNT7B,15
GO:0035633,BP,GO:0035633,maintenance of blood-brain barrier,5/280,34/18866,0.000135890571427223,0.00547038556140752,0.00443266062244247,CLDN5/JAM2/JAM3/LAMA2/VCL,5
GO:0034765,BP,GO:0034765,regulation of ion transmembrane transport,19/280,489/18866,0.00013805990662982,0.00549383214657975,0.00445165942127612,ABCB1/ATP1A2/ATP1B2/CACNB2/CASQ2/EPHB2/FHL1/HRC/JPH2/KCNB1/KCNH2/KCNMA1/KCNMB1/NLGN1/PLN/RELN/RGS2/RYR2/SCN7A,19
GO:0051146,BP,GO:0051146,striated muscle cell differentiation,14/280,295/18866,0.000140364414466778,0.00552206366913618,0.0044745354611718,ACTC1/CASQ2/CSRP1/FLNC/JAM2/KLHL41/LDB3/LMOD1/MYH11/PGM5/RGS2/TBX5/TMOD1/TPM1,14
GO:0003206,BP,GO:0003206,cardiac chamber morphogenesis,9/280,131/18866,0.000149853299322018,0.00579332255948024,0.00469433689714338,CPE/MSX2/RYR2/SLIT2/SLIT3/TBX5/TEK/TGFBR2/TPM1,9
GO:0003015,BP,GO:0003015,heart process,14/280,297/18866,0.000150606305705726,0.00579332255948024,0.00469433689714338,ACTC1/ATP1A2/ATP1B2/CACNB2/CASQ2/DES/HRC/KCNH2/PDE5A/PLN/RGS2/RYR2/THRB/TPM1,14
GO:0070306,BP,GO:0070306,lens fiber cell differentiation,5/280,35/18866,0.000156630555106943,0.00589407588891563,0.00477597745263162,FGF2/NTRK3/TMOD1/WNT7B/ZEB2,5
GO:1905606,BP,GO:1905606,regulation of presynapse assembly,5/280,35/18866,0.000156630555106943,0.00589407588891563,0.00477597745263162,NLGN1/NRXN1/NTRK3/SLITRK3/SLITRK5,5
GO:0051494,BP,GO:0051494,negative regulation of cytoskeleton organization,10/280,163/18866,0.000165694671806632,0.00608558743129296,0.00493115950755443,CLIP3/CORO2B/KANK3/LMOD1/MAP1B/PPP1R9A/SCIN/SLIT2/SVIL/TMOD1,10
GO:0050807,BP,GO:0050807,regulation of synapse organization,12/280,229/18866,0.00016855667366983,0.00608558743129296,0.00493115950755443,EPHB2/ITSN1/LRRN3/NFATC4/NLGN1/NRXN1/NTRK3/PPP1R9A/RELN/SLITRK3/SLITRK5/TANC2,12
