,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0050867,BP,GO:0050867,positive regulation of cell activation,20/127,421/18866,6.76249429122539e-12,1.46623171677932e-09,1.09364740212162e-09,CD4/CD80/CD86/CTLA4/DPP4/FCER1G/ICOS/IL10/IL2RA/ITGAM/ITGB2/LILRA2/LILRB1/LILRB2/LILRB4/PLEK/TLR4/TNFSF13/TREM2/TYROBP,20
GO:0071216,BP,GO:0071216,cellular response to biotic stimulus,16/127,246/18866,9.67057306101293e-12,1.73738624075828e-09,1.29589881799911e-09,CCR5/CD14/CD80/CD86/HAMP/HCK/IL10/KMO/LILRA2/LILRB1/LILRB2/NR1H3/TLR1/TLR4/TNFRSF1B/TREM2,16
GO:0042110,BP,GO:0042110,T cell activation,21/127,483/18866,1.0192433944899e-11,1.73738624075828e-09,1.29589881799911e-09,CD300A/CD4/CD80/CD86/CLC/CLEC4A/CLEC4E/CTLA4/DPP4/FCER1G/ICOS/IL10/IL2RA/LILRB1/LILRB2/LILRB4/MAFB/PSAP/SLC11A1/TNFRSF1B/VSIG4,21
GO:0032496,BP,GO:0032496,response to lipopolysaccharide,18/127,334/18866,1.05017270863866e-11,1.73738624075828e-09,1.29589881799911e-09,C5AR1/CCR5/CD14/CD80/CD86/CNR1/HAMP/HCK/IL10/KMO/LILRA2/LILRB1/LILRB2/NR1H3/SLC11A1/TLR4/TNFRSF1B/TREM2,18
GO:1902105,BP,GO:1902105,regulation of leukocyte differentiation,17/127,290/18866,1.09269574890458e-11,1.73738624075828e-09,1.29589881799911e-09,CCR1/CD4/CD80/CD86/CTLA4/DCSTAMP/IL2RA/LILRB1/LILRB2/LILRB3/LILRB4/MAFB/SIGLEC15/SLAMF8/TLR4/TREM2/TYROBP,17
GO:0070664,BP,GO:0070664,negative regulation of leukocyte proliferation,11/127,86/18866,1.32253112626649e-11,1.97139796009098e-09,1.47044579170419e-09,CD300A/CD80/CD86/CTLA4/IL10/IL2RA/LILRB1/LILRB2/MNDA/TYROBP/VSIG4,11
GO:0050670,BP,GO:0050670,regulation of lymphocyte proliferation,15/127,219/18866,2.14625060041605e-11,3.0110633423484e-09,2.24592168093073e-09,CD300A/CD4/CD80/CD86/CLC/CTLA4/IL10/IL2RA/LILRB1/LILRB2/MNDA/TLR4/TNFRSF1B/TYROBP/VSIG4,15
GO:0032944,BP,GO:0032944,regulation of mononuclear cell proliferation,15/127,221/18866,2.44341075186292e-11,3.18786451439348e-09,2.37779588627386e-09,CD300A/CD4/CD80/CD86/CLC/CTLA4/IL10/IL2RA/LILRB1/LILRB2/MNDA/TLR4/TNFRSF1B/TYROBP/VSIG4,15
GO:0002695,BP,GO:0002695,negative regulation of leukocyte activation,14/127,184/18866,2.53959856492563e-11,3.18786451439348e-09,2.37779588627386e-09,CD300A/CD80/CD84/CD86/CNR1/CTLA4/IL10/IL2RA/LILRB1/LILRB2/MNDA/NR1H3/TYROBP/VSIG4,14
GO:0070661,BP,GO:0070661,leukocyte proliferation,17/127,313/18866,3.64601715615828e-11,4.34787545871874e-09,3.24303631258289e-09,CD300A/CD4/CD80/CD86/CLC/CTLA4/IL10/IL2RA/LILRB1/LILRB2/MNDA/SLC11A1/TLR4/TNFRSF1B/TREM2/TYROBP/VSIG4,17
GO:0030316,BP,GO:0030316,osteoclast differentiation,11/127,98/18866,5.65941750887384e-11,6.42748131364957e-09,4.79419327819388e-09,CCR1/DCSTAMP/FCER1G/LILRB1/LILRB3/LILRB4/MAFB/SIGLEC15/TLR4/TREM2/TYROBP,11
GO:0002429,BP,GO:0002429,immune response-activating cell surface receptor signaling pathway,20/127,481/18866,7.39600367316314e-11,7.54230483508355e-09,5.62572886297747e-09,C3AR1/C5AR1/CD300A/CD4/CLEC4A/CLEC4E/CMKLR1/CTLA4/FCER1G/FCN1/FPR1/FPR2/FPR3/HCK/LCP2/LILRA2/LILRB4/LPXN/MNDA/THEMIS2,20
GO:0002757,BP,GO:0002757,immune response-activating signal transduction,20/127,481/18866,7.39600367316314e-11,7.54230483508355e-09,5.62572886297747e-09,C3AR1/C5AR1/CD300A/CD4/CLEC4A/CLEC4E/CMKLR1/CTLA4/FCER1G/FCN1/FPR1/FPR2/FPR3/HCK/LCP2/LILRA2/LILRB4/LPXN/MNDA/THEMIS2,20
GO:0070663,BP,GO:0070663,regulation of leukocyte proliferation,15/127,240/18866,7.87019142473623e-11,7.54230483508355e-09,5.62572886297747e-09,CD300A/CD4/CD80/CD86/CLC/CTLA4/IL10/IL2RA/LILRB1/LILRB2/MNDA/TLR4/TNFRSF1B/TYROBP/VSIG4,15
GO:0046651,BP,GO:0046651,lymphocyte proliferation,16/127,283/18866,7.90597991098905e-11,7.54230483508355e-09,5.62572886297747e-09,CD300A/CD4/CD80/CD86/CLC/CTLA4/IL10/IL2RA/LILRB1/LILRB2/MNDA/SLC11A1/TLR4/TNFRSF1B/TYROBP/VSIG4,16
GO:0032943,BP,GO:0032943,mononuclear cell proliferation,16/127,286/18866,9.24563196688346e-11,8.45470552650972e-09,6.30627930698507e-09,CD300A/CD4/CD80/CD86/CLC/CTLA4/IL10/IL2RA/LILRB1/LILRB2/MNDA/SLC11A1/TLR4/TNFRSF1B/TYROBP/VSIG4,16
GO:0006909,BP,GO:0006909,phagocytosis,18/127,382/18866,9.57136474699214e-11,8.45470552650972e-09,6.30627930698507e-09,C2/CD14/CD300A/FCER1G/FCN1/FPR2/HCK/ITGAM/ITGB2/MSR1/MYO7A/NCF4/NR1H3/RAB20/SLC11A1/TLR4/TREM2/TYROBP,18
GO:0050866,BP,GO:0050866,negative regulation of cell activation,14/127,207/18866,1.2292981815623e-10,1.04709862965217e-08,7.81020273248229e-09,CD300A/CD80/CD84/CD86/CNR1/CTLA4/IL10/IL2RA/LILRB1/LILRB2/MNDA/NR1H3/TYROBP/VSIG4,14
GO:0071222,BP,GO:0071222,cellular response to lipopolysaccharide,14/127,208/18866,1.31060446500154e-10,1.07785918932023e-08,8.03964263467368e-09,CCR5/CD14/CD80/CD86/HAMP/HCK/IL10/KMO/LILRA2/LILRB1/LILRB2/NR1H3/TLR4/TNFRSF1B,14
GO:0002430,BP,GO:0002430,complement receptor mediated signaling pathway,6/127,13/18866,1.36393629163808e-10,1.08432935185227e-08,8.0879029223451e-09,C3AR1/C5AR1/CMKLR1/FPR1/FPR2/FPR3,6
GO:0002696,BP,GO:0002696,positive regulation of leukocyte activation,18/127,406/18866,2.5698884084571e-10,1.97715608199039e-08,1.47474071656791e-08,CD4/CD80/CD86/CTLA4/DPP4/FCER1G/ICOS/IL10/IL2RA/ITGAM/ITGB2/LILRB1/LILRB2/LILRB4/TLR4/TNFSF13/TREM2/TYROBP,18
GO:0097529,BP,GO:0097529,myeloid leukocyte migration,14/127,222/18866,3.10291382169421e-10,2.31264045773147e-08,1.72497511798132e-08,C3AR1/C5AR1/CCL18/CCL22/CCL7/CCR1/CD300A/CMKLR1/DPP4/FCER1G/FPR2/ITGB2/SLAMF8/TREM2,14
GO:0030595,BP,GO:0030595,leukocyte chemotaxis,14/127,232/18866,5.5356677853322e-10,4.00077808121736e-08,2.98413989065755e-08,C3AR1/C5AR1/CCL18/CCL22/CCL7/CCR1/CCR5/CMKLR1/DPP4/FCER1G/FPR2/IL10/ITGB2/SLAMF8,14
GO:0045670,BP,GO:0045670,regulation of osteoclast differentiation,9/127,67/18866,6.55825172119299e-10,4.60042069266038e-08,3.4314072473115e-08,CCR1/LILRB1/LILRB3/LILRB4/MAFB/SIGLEC15/TLR4/TREM2/TYROBP,9
GO:0002761,BP,GO:0002761,regulation of myeloid leukocyte differentiation,11/127,123/18866,6.75709706858743e-10,4.60447900245172e-08,3.43443429952264e-08,CCR1/CD4/DCSTAMP/LILRB1/LILRB3/LILRB4/MAFB/SIGLEC15/TLR4/TREM2/TYROBP,11
GO:0002573,BP,GO:0002573,myeloid leukocyte differentiation,13/127,210/18866,1.73296067292646e-09,1.14808644581378e-07,8.56346063522141e-08,CCR1/CD4/DCSTAMP/FCER1G/LILRB1/LILRB3/LILRB4/MAFB/SIGLEC15/SPI1/TLR4/TREM2/TYROBP,13
GO:0060326,BP,GO:0060326,cell chemotaxis,15/127,311/18866,2.85639757332664e-09,1.84121843577947e-07,1.37334620168479e-07,C3AR1/C5AR1/CCL18/CCL22/CCL7/CCR1/CCR5/CCRL2/CMKLR1/DPP4/FCER1G/FPR2/IL10/ITGB2/SLAMF8,15
GO:0007159,BP,GO:0007159,leukocyte cell-cell adhesion,16/127,364/18866,3.10539875565171e-09,1.94904632427088e-07,1.45377393270122e-07,CD300A/CD4/CD80/CD86/CTLA4/DPP4/ICOS/IL10/IL2RA/ITGB2/LILRB1/LILRB2/LILRB4/OLR1/SLC39A8/VSIG4,16
GO:0097530,BP,GO:0097530,granulocyte migration,11/127,150/18866,5.60160128940578e-09,3.42559463467507e-07,2.55511637762369e-07,C3AR1/C5AR1/CCL18/CCL22/CCL7/CD300A/CMKLR1/DPP4/FCER1G/ITGB2/SLAMF8,11
GO:1903706,BP,GO:1903706,regulation of hemopoiesis,18/127,498/18866,6.5304641366601e-09,3.89378924148359e-07,2.90433799761989e-07,CCR1/CD4/CD80/CD86/CTLA4/DCSTAMP/IL2RA/LILRB1/LILRB2/LILRB3/LILRB4/MAFB/SIGLEC15/SLAMF8/SPI1/TLR4/TREM2/TYROBP,18
GO:0050863,BP,GO:0050863,regulation of T cell activation,15/127,332/18866,6.91364974983674e-09,4.02172064716113e-07,2.99976073869681e-07,CD300A/CD4/CD80/CD86/CLC/CTLA4/DPP4/ICOS/IL10/IL2RA/LILRB1/LILRB2/LILRB4/TNFRSF1B/VSIG4,15
GO:0051250,BP,GO:0051250,negative regulation of lymphocyte activation,11/127,154/18866,7.38821496157186e-09,4.19545063889259e-07,3.12934418171841e-07,CD300A/CD80/CD86/CTLA4/IL10/IL2RA/LILRB1/LILRB2/MNDA/TYROBP/VSIG4,11
GO:0042098,BP,GO:0042098,T cell proliferation,12/127,195/18866,8.07196221159703e-09,4.47712322666487e-07,3.33944091495691e-07,CD4/CD80/CD86/CLC/CTLA4/IL10/IL2RA/LILRB1/LILRB2/SLC11A1/TNFRSF1B/VSIG4,12
GO:0042130,BP,GO:0042130,negative regulation of T cell proliferation,8/127,64/18866,1.08958394460344e-08,5.90604024518e-07,4.40525566119572e-07,CD80/CD86/CTLA4/IL10/IL2RA/LILRB1/LILRB2/VSIG4,8
GO:0042129,BP,GO:0042129,regulation of T cell proliferation,11/127,167/18866,1.72329909645261e-08,9.13348521119883e-07,6.81257420585944e-07,CD4/CD80/CD86/CLC/CTLA4/IL10/IL2RA/LILRB1/LILRB2/TNFRSF1B/VSIG4,11
GO:0071674,BP,GO:0071674,mononuclear cell migration,9/127,97/18866,1.85065645360906e-08,9.59525139534263e-07,7.15700093043321e-07,C3AR1/C5AR1/CCL18/CCL22/CCL7/CCR1/CMKLR1/FPR2/SLAMF8,9
GO:0002703,BP,GO:0002703,regulation of leukocyte mediated immunity,12/127,211/18866,1.95079201126518e-08,9.89923180184566e-07,7.38373683995108e-07,CD300A/CD84/CLC/FCER1G/IL10/ITGAM/ITGB2/LILRB1/TLR4/TNFRSF1B/TNFSF13/TYROBP,12
GO:0045088,BP,GO:0045088,regulation of innate immune response,14/127,307/18866,2.02114947988638e-08,1.00425864781854e-06,7.49066364256136e-07,CLEC4A/CLEC4E/FCER1G/FCN1/FPR2/HCK/LILRA2/LILRB1/MNDA/NR1H3/SLAMF8/TLR4/TREM2/VSIG4,14
GO:0001774,BP,GO:0001774,microglial cell activation,7/127,50/18866,4.16494494722807e-08,1.98667873982779e-06,1.48184357069799e-06,C1QA/C5AR1/FPR2/ITGAM/ITGB2/TREM2/TYROBP,7
GO:0002269,BP,GO:0002269,leukocyte activation involved in inflammatory response,7/127,50/18866,4.16494494722807e-08,1.98667873982779e-06,1.48184357069799e-06,C1QA/C5AR1/FPR2/ITGAM/ITGB2/TREM2/TYROBP,7
GO:1903037,BP,GO:1903037,regulation of leukocyte cell-cell adhesion,14/127,329/18866,4.80075667141869e-08,2.20850748120622e-06,1.6473033844151e-06,CD300A/CD4/CD80/CD86/CTLA4/DPP4/ICOS/IL10/IL2RA/ITGB2/LILRB1/LILRB2/LILRB4/VSIG4,14
GO:0150076,BP,GO:0150076,neuroinflammatory response,8/127,77/18866,4.8151945082903e-08,2.20850748120622e-06,1.6473033844151e-06,C1QA/C5AR1/FPR2/ITGAM/ITGB2/TNFRSF1B/TREM2/TYROBP,8
GO:0030889,BP,GO:0030889,negative regulation of B cell proliferation,5/127,17/18866,7.40699033061127e-08,3.33314564877507e-06,2.48615961444549e-06,CD300A/CTLA4/IL10/MNDA/TYROBP,5
GO:0050868,BP,GO:0050868,negative regulation of T cell activation,9/127,118/18866,1.02844082708508e-07,4.54228031962578e-06,3.38804093133292e-06,CD300A/CD80/CD86/CTLA4/IL10/IL2RA/LILRB1/LILRB2/VSIG4,9
GO:0002831,BP,GO:0002831,regulation of response to biotic stimulus,15/127,409/18866,1.08791857962609e-07,4.71761056801497e-06,3.51881798960402e-06,CLEC4A/CLEC4E/FCER1G/FCN1/FPR2/HCK/IL2RA/LILRA2/LILRB1/MNDA/NR1H3/SLAMF8/TLR4/TREM2/VSIG4,15
GO:0002221,BP,GO:0002221,pattern recognition receptor signaling pathway,11/127,201/18866,1.15665771865978e-07,4.92612260536353e-06,3.67434500852449e-06,CD14/CD300A/CLEC4E/CTSS/FCN1/ITGAM/ITGB2/LILRA2/NR1H3/TLR1/TLR4,11
GO:1902107,BP,GO:1902107,positive regulation of leukocyte differentiation,10/127,159/18866,1.2222250833808e-07,5.11404705940916e-06,3.81451595736576e-06,CCR1/CD4/CD80/CD86/DCSTAMP/IL2RA/LILRB2/LILRB4/TREM2/TYROBP,10
GO:1990266,BP,GO:1990266,neutrophil migration,9/127,122/18866,1.37164855800833e-07,5.58979922016061e-06,4.16937468038019e-06,C3AR1/C5AR1/CCL18/CCL22/CCL7/DPP4/FCER1G/ITGB2/SLAMF8,9
GO:0070098,BP,GO:0070098,chemokine-mediated signaling pathway,8/127,88/18866,1.3828014842326e-07,5.58979922016061e-06,4.16937468038019e-06,CCL18/CCL22/CCL7/CCR1/CCR5/CCRL2/CMKLR1/TREM2,8
GO:0061900,BP,GO:0061900,glial cell activation,7/127,60/18866,1.52312395978282e-07,6.05441774013671e-06,4.51592893339117e-06,C1QA/C5AR1/FPR2/ITGAM/ITGB2/TREM2/TYROBP,7
GO:0097242,BP,GO:0097242,amyloid-beta clearance,6/127,37/18866,1.61904150467723e-07,6.33018686664786e-06,4.72162233460659e-06,C5AR1/ITGAM/ITGB2/MME/MSR1/TREM2,6
GO:0030098,BP,GO:0030098,lymphocyte differentiation,14/127,368/18866,1.9046234045587e-07,7.3266561610847e-06,5.46487869898847e-06,CD4/CD80/CD86/CLEC4E/CTLA4/FCER1G/IL10/IL2RA/LILRB2/LILRB4/MAFB/PSAP/SLAMF8/SPI1,14
GO:0071621,BP,GO:0071621,granulocyte chemotaxis,9/127,127/18866,1.93766679488491e-07,7.33545286635001e-06,5.47144007244026e-06,C3AR1/C5AR1/CCL18/CCL22/CCL7/CMKLR1/DPP4/FCER1G/ITGB2,9
GO:0072503,BP,GO:0072503,cellular divalent inorganic cation homeostasis,16/127,492/18866,2.04936545498123e-07,7.6370884533285e-06,5.69642700479981e-06,C3AR1/C5AR1/CCL7/CCR1/CCR5/CCRL2/CD4/CMKLR1/CNR1/FPR1/FPR2/FPR3/GPR4/SLC11A1/SLC39A8/TRPV2,16
GO:0045637,BP,GO:0045637,regulation of myeloid cell differentiation,12/127,263/18866,2.1787389511026e-07,7.99429599750724e-06,5.96286449775449e-06,CCR1/CD4/DCSTAMP/LILRB1/LILRB3/LILRB4/MAFB/SIGLEC15/SPI1/TLR4/TREM2/TYROBP,12
GO:0034142,BP,GO:0034142,toll-like receptor 4 signaling pathway,6/127,40/18866,2.62939105821458e-07,9.50166314218449e-06,7.08719439933435e-06,CD14/ITGAM/ITGB2/LILRA2/NR1H3/TLR4,6
GO:0007204,BP,GO:0007204,positive regulation of cytosolic calcium ion concentration,13/127,322/18866,2.72266472244974e-07,9.69187367618302e-06,7.22907051208179e-06,C3AR1/C5AR1/CCR1/CCR5/CCRL2/CD4/CMKLR1/CNR1/FPR1/FPR2/FPR3/GPR4/TRPV2,13
GO:1990868,BP,GO:1990868,response to chemokine,8/127,97/18866,2.95594105574112e-07,1.02172745187574e-05,7.62096168451944e-06,CCL18/CCL22/CCL7/CCR1/CCR5/CCRL2/CMKLR1/TREM2,8
GO:1990869,BP,GO:1990869,cellular response to chemokine,8/127,97/18866,2.95594105574112e-07,1.02172745187574e-05,7.62096168451944e-06,CCL18/CCL22/CCL7/CCR1/CCR5/CCRL2/CMKLR1/TREM2,8
GO:0046718,BP,GO:0046718,viral entry into host cell,9/127,134/18866,3.06598823472577e-07,1.04462599140299e-05,7.79175957396473e-06,ANPEP/CCR5/CD4/CD80/CD86/CLEC5A/DPP4/FCN1/SIGLEC1,9
GO:0002699,BP,GO:0002699,positive regulation of immune effector process,11/127,223/18866,3.29180609964884e-07,1.10576866868486e-05,8.24781661735587e-06,CD300A/CD80/CD84/CD86/FCER1G/ITGAM/ITGB2/LILRB1/TLR4/TNFSF13/TYROBP,11
GO:1903038,BP,GO:1903038,negative regulation of leukocyte cell-cell adhesion,9/127,137/18866,3.70197150392358e-07,1.22627806067469e-05,9.14668397899247e-06,CD300A/CD80/CD86/CTLA4/IL10/IL2RA/LILRB1/LILRB2/VSIG4,9
GO:0022409,BP,GO:0022409,positive regulation of cell-cell adhesion,12/127,279/18866,4.1026854060217e-07,1.34039790320024e-05,9.99789233767364e-06,CD4/CD80/CD86/CTLA4/DPP4/ICOS/IL10/IL2RA/ITGB2/LILRB1/LILRB2/LILRB4,12
GO:0030593,BP,GO:0030593,neutrophil chemotaxis,8/127,103/18866,4.70205699970535e-07,1.51546026274287e-05,1.13036647645833e-05,C3AR1/C5AR1/CCL18/CCL22/CCL7/DPP4/FCER1G/ITGB2,8
GO:0019882,BP,GO:0019882,antigen processing and presentation,11/127,232/18866,4.88209727408333e-07,1.5525069331585e-05,1.15799921308082e-05,CLEC4A/CTSD/CTSS/CYBB/FCER1G/FCGR1B/LILRB2/NCF4/PSAP/SLC11A1/TREM2,11
GO:1903039,BP,GO:1903039,positive regulation of leukocyte cell-cell adhesion,11/127,235/18866,5.54579179164948e-07,1.74035702935316e-05,1.29811469915341e-05,CD4/CD80/CD86/CTLA4/DPP4/ICOS/IL2RA/ITGB2/LILRB1/LILRB2/LILRB4,11
GO:0044409,BP,GO:0044409,entry into host,9/127,147/18866,6.72058070106688e-07,2.08163441195383e-05,1.55267004576938e-05,ANPEP/CCR5/CD4/CD80/CD86/CLEC5A/DPP4/FCN1/SIGLEC1,9
GO:0051251,BP,GO:0051251,positive regulation of lymphocyte activation,13/127,357/18866,8.7514871941029e-07,2.64206290606777e-05,1.97068798907847e-05,CD4/CD80/CD86/CTLA4/DPP4/ICOS/IL2RA/LILRB1/LILRB2/LILRB4/TLR4/TNFSF13/TYROBP,13
GO:0051480,BP,GO:0051480,regulation of cytosolic calcium ion concentration,13/127,357/18866,8.7514871941029e-07,2.64206290606777e-05,1.97068798907847e-05,C3AR1/C5AR1/CCR1/CCR5/CCRL2/CD4/CMKLR1/CNR1/FPR1/FPR2/FPR3/GPR4/TRPV2,13
GO:0002224,BP,GO:0002224,toll-like receptor signaling pathway,9/127,152/18866,8.90305834928802e-07,2.65422427038149e-05,1.97975902767063e-05,CD14/CD300A/CTSS/ITGAM/ITGB2/LILRA2/NR1H3/TLR1/TLR4,9
GO:0002517,BP,GO:0002517,T cell tolerance induction,4/127,12/18866,9.29755023780531e-07,2.73586470506425e-05,2.04065380185748e-05,CLC/ICOS/IL2RA/LILRB2,4
GO:0002822,BP,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,9/127,153/18866,9.40632728785191e-07,2.73586470506425e-05,2.04065380185748e-05,CD4/CD80/CLC/FCER1G/IL10/LILRB1/SLC11A1/TNFRSF1B/TNFSF13,9
GO:0030217,BP,GO:0030217,T cell differentiation,11/127,253/18866,1.14743772031898e-06,3.29715537706118e-05,2.45931483492591e-05,CD4/CD80/CD86/CLEC4E/CTLA4/FCER1G/IL2RA/LILRB2/LILRB4/MAFB/PSAP,11
GO:0071675,BP,GO:0071675,regulation of mononuclear cell migration,6/127,51/18866,1.1612837216794e-06,3.29721628119686e-05,2.45936026270448e-05,C3AR1/C5AR1/CCR1/CMKLR1/FPR2/SLAMF8,6
GO:1903708,BP,GO:1903708,positive regulation of hemopoiesis,10/127,204/18866,1.22207302927795e-06,3.42899314685637e-05,2.55765129347336e-05,CCR1/CD4/CD80/CD86/DCSTAMP/IL2RA/LILRB2/LILRB4/TREM2/TYROBP,10
GO:0030099,BP,GO:0030099,myeloid cell differentiation,14/127,431/18866,1.26463538254703e-06,3.50715742717986e-05,2.61595323929558e-05,CCR1/CD4/CLEC5A/DCSTAMP/FCER1G/LILRB1/LILRB3/LILRB4/MAFB/SIGLEC15/SPI1/TLR4/TREM2/TYROBP,14
GO:0032675,BP,GO:0032675,regulation of interleukin-6 production,9/127,159/18866,1.2974362871831e-06,3.51634721014965e-05,2.62280780542995e-05,FCER1G/IL10/LILRA2/LILRB2/LPL/TLR1/TLR4/TREM2/TYROBP,9
GO:0050777,BP,GO:0050777,negative regulation of immune response,9/127,159/18866,1.2974362871831e-06,3.51634721014965e-05,2.62280780542995e-05,CD300A/CD84/CTLA4/IL10/IL2RA/LILRB1/NR1H3/SLAMF8/VSIG4,9
GO:0045671,BP,GO:0045671,negative regulation of osteoclast differentiation,5/127,29/18866,1.3323875092266e-06,3.57049911180386e-05,2.6631991609615e-05,LILRB1/LILRB3/LILRB4/MAFB/TLR4,5
GO:0022407,BP,GO:0022407,regulation of cell-cell adhesion,14/127,439/18866,1.56976811204199e-06,4.15988549691127e-05,3.10281650216487e-05,CD300A/CD4/CD80/CD86/CTLA4/DPP4/ICOS/IL10/IL2RA/ITGB2/LILRB1/LILRB2/LILRB4/VSIG4,14
GO:0006968,BP,GO:0006968,cellular defense response,6/127,54/18866,1.63815025071124e-06,4.24672646515903e-05,3.16759030171853e-05,C5AR1/CCR5/CLEC5A/LILRB2/MNDA/TYROBP,6
GO:0032623,BP,GO:0032623,interleukin-2 production,6/127,54/18866,1.63815025071124e-06,4.24672646515903e-05,3.16759030171853e-05,CD4/CD80/CD86/FCER1G/SLC11A1/VSIG4,6
GO:0002685,BP,GO:0002685,regulation of leukocyte migration,10/127,212/18866,1.73078486113827e-06,4.43862569227394e-05,3.31072599357518e-05,C3AR1/C5AR1/CCL7/CCR1/CD300A/CMKLR1/DPP4/FPR2/SLAMF8/TREM2,10
GO:0050870,BP,GO:0050870,positive regulation of T cell activation,10/127,214/18866,1.88365101775777e-06,4.77926348654499e-05,3.56480427772748e-05,CD4/CD80/CD86/CTLA4/DPP4/ICOS/IL2RA/LILRB1/LILRB2/LILRB4,10
GO:0002688,BP,GO:0002688,regulation of leukocyte chemotaxis,8/127,124/18866,1.93525499611341e-06,4.85850859550578e-05,3.62391240269437e-05,C3AR1/C5AR1/CCL7/CCR1/CMKLR1/DPP4/FPR2/SLAMF8,8
GO:0070374,BP,GO:0070374,positive regulation of ERK1 and ERK2 cascade,10/127,215/18866,1.96440110441666e-06,4.88030899378514e-05,3.64017309919315e-05,C5AR1/CCL18/CCL22/CCL7/CCR1/CD4/CHI3L1/FPR2/TLR4/TREM2,10
GO:0031349,BP,GO:0031349,positive regulation of defense response,13/127,385/18866,2.02573317594495e-06,4.98079755116361e-05,3.71512649739225e-05,CLEC4A/CLEC4E/CNR1/FCER1G/FCN1/FPR2/GPR4/HCK/LILRA2/LPL/MNDA/TLR4/TREM2,13
