"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0071711","BP","GO:0071711","basement membrane organization",25,0.727900116933754,1.90615282227204,0.000205788773166076,0.00474004323557836,0.00390311825870189,570,"tags=32%, list=5%, signal=31%","3914/7837/4320/1282/3912/22795/8985/55612"
"GO:0051693","BP","GO:0051693","actin filament capping",31,-0.666801683032677,-1.9138367620343,0.000273089282137448,0.00592870553605868,0.00488190458993442,2849,"tags=61%, list=24%, signal=47%","11344/51332/832/822/6711/6709/5756/6840/120/118/6712/85477/50853/2314/11078/2934/7111/25802/29766"
"GO:0035455","BP","GO:0035455","response to interferon-alpha",20,0.76569960613682,1.90316198110422,0.000280620269015494,0.00605738894974873,0.0049878670372378,806,"tags=45%, list=7%, signal=42%","27074/684/8519/10410/103/3437/4600/5610/10581"
"GO:0030177","BP","GO:0030177","positive regulation of Wnt signaling pathway",144,0.479087375677829,1.67373133216014,0.000301096220213078,0.00637193821767451,0.00524687796390768,2022,"tags=33%, list=17%, signal=28%","1277/23213/1001/6424/259266/6659/8607/7128/79718/25805/5708/5754/5698/5693/5692/51339/5691/10213/1749/5684/5709/5696/23198/5688/5690/5685/5704/7097/5682/23499/2719/5717/5689/65981/5700/5719/5683/5695/64750/5716/5702/7474/5707/8549/55182/650/5699/7040"
"GO:0003171","BP","GO:0003171","atrioventricular valve development",23,0.749282784794213,1.9288435591779,0.000317655244172317,0.00664788191058686,0.00547409970275083,347,"tags=22%, list=3%, signal=21%","23462/6659/1942/7291/90"
"GO:0060070","BP","GO:0060070","canonical Wnt signaling pathway",257,0.415860920220205,1.54078548835935,0.000379027675503956,0.0075956341868233,0.00625451224969532,2241,"tags=31%, list=19%, signal=26%","1277/6591/1001/6424/8323/259266/6659/26585/8607/79718/25805/5708/5754/5698/348/4192/5693/5692/51339/55612/5691/10213/3485/1749/7472/5684/5709/5696/23198/2535/5688/8324/5690/3487/25928/6259/6788/5685/5704/1857/5682/27122/2932/51176/2719/3065/4041/79412/5717/5689/65981/57680/5700/440193/5719/5683/5695/64750/7976/4038/5716/10856/5702/2625/7474/5707/8549/55182/650/5499/5699/7040/1455/5218/8321/10146/6657/1956/90410/10197"
"GO:0048525","BP","GO:0048525","negative regulation of viral process",83,0.538404310161318,1.73562272671513,0.000387508374153798,0.00774504171093106,0.00637753965817027,1489,"tags=29%, list=13%, signal=25%","9636/9582/684/3434/91543/6772/4599/8519/3428/10410/8815/4940/22880/4939/5610/8091/10581/10155/8638/3609/27350/3065/5987/5806"
"GO:1903901","BP","GO:1903901","negative regulation of viral life cycle",66,0.570448454175496,1.7830171310679,0.000416358241919856,0.00823451967985474,0.00678059302768352,1489,"tags=33%, list=13%, signal=29%","9636/9582/684/3434/91543/4599/8519/3428/10410/8815/4940/22880/4939/5610/8091/10581/10155/8638/3609/27350/5987/5806"
"GO:0006402","BP","GO:0006402","mRNA catabolic process",281,0.398264064471459,1.48078499872465,0.000431137681591758,0.008482409334442,0.00698471408499805,2952,"tags=38%, list=25%, signal=30%","10644/10643/5708/22916/5698/8087/5693/6741/5692/23658/5691/10213/328/5684/5709/27257/5696/5436/23198/54512/5688/57819/51690/5690/7514/65109/54915/5685/25804/5704/5433/79072/51154/1660/5682/2521/56339/10921/22882/55795/6227/79675/23381/5717/5689/5073/6418/4904/192669/1981/5700/1994/55110/10236/5719/3192/5683/11157/4686/11340/6499/5695/399664/5716/3183/253943/23404/5702/60493/5707/1869/55149/207/5699/6832/10767/9924/90806/4848/10197/7431/9887/56915/5701/79068/56006/9261/55181/5714/5393/5317/472/5710/26523/10605/6129/5694/9698/7314/2332/5718/79899/10492/51441/23644/6132/8570/5686"
"GO:2000736","BP","GO:2000736","regulation of stem cell differentiation",99,0.515957865399753,1.71700797773189,0.000443880964035202,0.00862087579250887,0.00709873223501027,2952,"tags=54%, list=25%, signal=41%","54517/5708/5591/5698/81606/5693/5692/5691/10213/10512/5610/5684/5709/5696/23198/5688/5690/5685/5704/5682/865/56339/5717/5689/5700/5719/3192/5683/5695/655/5716/5702/6929/2625/5707/25920/5699/182/4602/11137/10197/8861/5701/4851/5714/11051/5710/4054/5694/5718/1021/51441/5686"
"GO:0048705","BP","GO:0048705","skeletal system morphogenesis",178,0.44906167244662,1.59524640762895,0.000451253067685378,0.00869698195500774,0.00716140072508213,1455,"tags=16%, list=12%, signal=15%","1301/4322/1277/871/6424/3217/26585/7291/4313/2201/22856/3236/3037/5159/50515/1749/6781/6474/5396/4323/6259/5447/54/6664/1746/4522/4041/27173/3636"
"GO:0002062","BP","GO:0002062","chondrocyte differentiation",85,0.543154676449598,1.75851679377924,0.00047685089162215,0.00907458056978676,0.00747232870074747,789,"tags=18%, list=7%, signal=17%","1301/871/23213/6591/7045/5744/26585/22856/23516/4192/864/50515/4017/6474/8091"
"GO:0072527","BP","GO:0072527","pyrimidine-containing compound metabolic process",61,0.578564525553071,1.79470195536187,0.000478453987236631,0.00908221073761997,0.00747861164921579,832,"tags=30%, list=7%, signal=28%","9582/1890/4830/1503/7083/6240/5631/6996/7298/8930/79077/7374/1841/9519/790/7372/1633/2079"
"GO:0007076","BP","GO:0007076","mitotic chromosome condensation",13,0.825242791289746,1.88870322244583,0.000498282005808611,0.0093412420691912,0.00769190715509701,1129,"tags=54%, list=10%, signal=49%","51203/9918/64151/10592/23397/23310/10051"
"GO:0060351","BP","GO:0060351","cartilage development involved in endochondral bone morphogenesis",25,0.713032806551361,1.86721978051849,0.000500268719059168,0.00935527270418815,0.00770346047326649,989,"tags=24%, list=8%, signal=22%","4322/1277/871/6781/6474/5447"
"GO:0070646","BP","GO:0070646","protein modification by small protein removal",221,0.425610784208226,1.55289884466984,0.000525283005092668,0.00975064644588478,0.00802902511340402,2974,"tags=47%, list=25%, signal=36%","991/7345/86/8607/983/7128/5708/5698/5693/890/11274/5692/5691/8900/10213/5684/5709/5696/23198/11047/6472/56943/5688/9929/5690/329/672/10713/5685/23586/7398/51029/5704/3091/8295/5682/171023/9097/9804/7187/6885/4609/5717/6502/5689/10920/4086/5700/2648/10987/5719/5683/5695/11315/64750/5716/4092/5702/8975/2625/5707/9100/3607/4792/8237/79155/5699/64135/5886/993/59343/1861/29844/10197/7186/9733/9825/5701/2873/26168/5714/205564/8464/409/64708/5710/57602/9817/5694/5423/55252/7157/7314/9738/79913/5718/4738/79931/29086/80124/23252/5686/9960"
"GO:0071634","BP","GO:0071634","regulation of transforming growth factor beta production",34,0.652442063472496,1.79869714171252,0.000612097246809862,0.0111970815972119,0.00922007067324146,1292,"tags=38%, list=11%, signal=34%","4060/1001/55353/3685/5743/3326/7057/7305/4052/4345/3091/6375/8710"
"GO:0006706","BP","GO:0006706","steroid catabolic process",27,0.694751201099119,1.84184299908547,0.000653337855523932,0.0117169473691588,0.00964814642819026,711,"tags=19%, list=6%, signal=17%","6696/1591/348/1056/7533"
"GO:0060349","BP","GO:0060349","bone morphogenesis",78,0.538917665952285,1.72097168425166,0.000676459484519436,0.0120250621306926,0.00990185895606158,1027,"tags=17%, list=9%, signal=15%","4322/1277/871/6424/7291/22856/3037/1749/6781/6474/4323/5447/54"
"GO:0060338","BP","GO:0060338","regulation of type I interferon-mediated signaling pathway",30,0.677209195037089,1.83009714606588,0.00072587043817129,0.0127533747915909,0.0105015772083043,2593,"tags=57%, list=22%, signal=44%","4321/8772/103/3326/11274/3665/6059/56339/29110/3661/5777/253943/7474/5771/3455/11140/26065"
"GO:0009219","BP","GO:0009219","pyrimidine deoxyribonucleotide metabolic process",15,0.787722933938171,1.8728527273627,0.000737651988966112,0.0129003721681458,0.0106226200165442,1449,"tags=53%, list=12%, signal=47%","6996/7298/8930/79077/7374/1841/9519/1854"
"GO:0044057","BP","GO:0044057","regulation of system process",496,-0.315314187928047,-1.3244418917019,0.000800156842183747,0.013707902364395,0.0112875687726601,2065,"tags=22%, list=17%, signal=19%","489/6869/2281/2643/1855/785/59272/6915/8654/745/6505/2852/185/335/6263/89/1113/10265/6717/5728/337/2621/2034/6640/6271/7220/801/4881/1407/783/6285/818/287/150/53826/6663/6442/80763/9992/11076/1760/6262/6865/2013/11202/1839/3572/2316/3488/6786/3777/2309/387/10458/10659/5649/9368/1756/3717/10810/5997/7068/26251/56288/5090/126393/9896/3741/7032/8864/3708/4660/624/4636/27129/9921/154/58494/5023/3815/10891/3709/1908/3778/9370/1674/6455/7168/18/358/481/1824/55273/845/10497/80223/1573/10398/9314/5350/5348/30845/27347/477/11343/10874/23171/1264"
"GO:0016042","BP","GO:0016042","lipid catabolic process",246,-0.365264750841409,-1.44990643854965,0.000803696362398858,0.0137373891808221,0.0113118492540539,1851,"tags=26%, list=16%, signal=23%","5406/335/81579/337/3630/5322/5191/5051/2517/1376/9663/150/8228/57016/5338/10449/3033/2109/10455/3949/5580/1373/5333/5346/6715/9588/1666/3030/427/1545/27163/1892/6610/3032/2167/38/6342/32/5825/5332/56898/3295/51/8309/1384/30/51099/224/79887/5337/37/9370/8310/66002/4258/34/55268/2110/4051/23175/8824/11343/8513/79153/3248"
"GO:0007015","BP","GO:0007015","actin filament organization",333,-0.345126065561739,-1.39593316750217,0.00082717354270484,0.0140932510507982,0.011604878429791,1878,"tags=26%, list=16%, signal=23%","5063/10109/4642/335/23191/4070/4640/23164/5756/256949/6840/120/7171/10094/6366/408/391/1730/27289/79983/2013/23607/2241/10006/5580/10411/118/2316/10163/395/27236/6712/8452/387/10458/2041/54361/85477/1440/3717/8522/10810/50853/22921/63916/2314/55607/9037/8440/7169/29984/10486/22902/1902/5295/11078/55616/55930/55160/9353/283/27295/7018/2934/7111/6281/382/22998/11034/10529/10580/7430/5357/390/7168/11170/6422/25802/4646/8470/6387/79933/23189/23242/7082/29766/4653"
"GO:0006338","BP","GO:0006338","chromatin remodeling",150,0.449366603579244,1.57510537905649,0.000892901682854468,0.0150870743807655,0.0124232275022222,2273,"tags=35%, list=19%, signal=28%","3149/86/11335/8607/1786/79019/55355/81611/11339/8626/3070/11177/22880/54069/23198/8091/10360/79682/10155/55839/4678/5928/9557/1029/3148/23421/3065/4609/7019/54107/57680/5058/2648/8467/1107/23347/64431/10856/3183/2491/2625/5757/1058/6598/10467/22890/5927/4602/6944/7175/1810/3066"
"GO:0009394","BP","GO:0009394","2'-deoxyribonucleotide metabolic process",25,0.698947249242469,1.83033391638273,0.0008946405456761,0.0150870743807655,0.0124232275022222,1731,"tags=52%, list=15%, signal=44%","4521/100/6996/7298/8930/79077/7374/1841/9519/1633/55270/1854/1716"
"GO:0045088","BP","GO:0045088","regulation of innate immune response",249,0.406869624464557,1.50341490909963,0.000932679749590557,0.0155911407193168,0.0128382934482096,1871,"tags=28%, list=16%, signal=24%","4321/3149/7128/8772/6772/5708/5591/1690/5698/348/7804/3428/103/5693/3326/11274/5692/3459/9447/5691/3665/2207/11221/4841/10213/5684/5709/3106/5696/54209/23198/9111/5688/5971/5690/329/4067/3134/5062/5685/5704/3105/1660/5682/6059/56339/29108/3148/29110/6885/5717/5689/3661/5058/5700/56833/5469/10062/1147/5719/5683/5777/5695/5716/253943/4332/5702/7474/5707/10432"
"GO:0006633","BP","GO:0006633","fatty acid biosynthetic process",131,-0.421984844321148,-1.55056087747738,0.000936507718160002,0.0156187986991144,0.0128610680012214,1672,"tags=27%, list=14%, signal=23%","4056/1543/6296/240/5563/27306/23411/79152/10613/51094/5740/79602/5742/5166/5564/11019/1559/9104/32/5825/1571/9524/37/9370/5730/301/247/6785/79071/634/5354/2053/11343/239/3248"
"GO:0030834","BP","GO:0030834","regulation of actin filament depolymerization",41,-0.591372877706036,-1.78406454168706,0.0010092279944316,0.0165395173490905,0.0136192201098088,1733,"tags=51%, list=15%, signal=44%","11344/51332/832/822/6711/6709/5756/6840/120/118/6712/85477/50853/2314/9037/11078/2934/7111/11034/25802/29766"
"GO:0061138","BP","GO:0061138","morphogenesis of a branching epithelium",162,0.445055013263425,1.57085612635369,0.0010303528214832,0.016812776601092,0.0138442313856218,1934,"tags=27%, list=16%, signal=23%","23213/6591/1282/3371/3217/26585/3237/4192/5361/90/8626/9500/8914/10512/7472/3911/7422/4323/5154/4233/25932/5228/2297/1512/6926/2119/51176/2719/4041/23129/4609/1522/5058/11331/5469/6495/64783/655/1906/2736/7474/650/5499"
"GO:0006024","BP","GO:0006024","glycosaminoglycan biosynthetic process",88,0.516688376800316,1.682758135211,0.00104249526849396,0.0169377457063911,0.0139471353408021,1398,"tags=28%, list=12%, signal=25%","1462/4060/57214/633/10057/22856/9435/8534/56548/3037/5159/50515/51363/55454/54480/375790/2131/79586/8702/2817/55501/8704/9653/2719/2132"
"GO:0042908","BP","GO:0042908","xenobiotic transport",29,0.688321478993136,1.85334498854449,0.00104800636446409,0.0169907469603566,0.0139907784368257,1287,"tags=31%, list=11%, signal=28%","55144/10057/9076/6513/8140/4363/55244/206358/10257"
"GO:0006283","BP","GO:0006283","transcription-coupled nucleotide-excision repair",68,0.539676075452609,1.69314091543958,0.00109391354748379,0.0174725514825371,0.0143875132204945,2480,"tags=46%, list=21%, signal=36%","5984/5111/5437/6119/5983/5440/6117/5436/2071/5435/10714/5424/5985/2968/3978/4331/5433/5425/27339/5982/10920/10987/5431/6917/1642/5439/10450/6118/2072/2967/2873"
"GO:0006220","BP","GO:0006220","pyrimidine nucleotide metabolic process",33,0.658571353151829,1.7989204530678,0.0011023861207274,0.0175707323672901,0.0144683588130112,824,"tags=39%, list=7%, signal=37%","4830/1503/5631/6996/7298/8930/79077/7374/1841/9519/790/7372/1633"
"GO:0060350","BP","GO:0060350","endochondral bone morphogenesis",47,0.588562595669903,1.7265182129001,0.00112523664272713,0.017859585789503,0.0147062108768627,989,"tags=17%, list=8%, signal=16%","4322/1277/871/1749/6781/6474/4323/5447"
"GO:0030042","BP","GO:0030042","actin filament depolymerization",44,-0.565757504482443,-1.71218168404322,0.00113157502648505,0.0179225352727348,0.0147580456946411,1733,"tags=34%, list=15%, signal=29%","5756/6840/120/118/6712/85477/50853/2314/9037/11078/2934/7111/11034/25802/29766"
"GO:0051272","BP","GO:0051272","positive regulation of cellular component movement",460,0.357393264999893,1.38740638684004,0.00121640833669616,0.0190663173936503,0.015699876108046,1407,"tags=18%, list=12%, signal=17%","6278/1277/10631/4072/6591/4318/5328/6678/10457/10563/3655/3576/5054/7070/6364/57214/7130/3627/3918/3912/7291/8772/7941/9547/9076/57007/3685/4192/80781/5743/90/2335/26271/50507/6401/131578/3925/7852/5747/3037/5159/54453/3675/10512/7057/22800/51512/8877/347733/10630/54209/64581/7422/9530/4323/5154/4739/4233/3678/4067/3309/5420/5228/708/728/22919/1512/2149/6868/54566/6363/3480/3091/6375/2821/102/604/29108/5216/3676/51176/5880/389/351/5025"
"GO:0046700","BP","GO:0046700","heterocycle catabolic process",449,0.361068433189696,1.39721852132849,0.00123088938832349,0.0192254246796447,0.0158308906414992,2952,"tags=36%, list=25%, signal=28%","9582/10644/1890/4521/2237/10643/5708/22916/5698/100/8087/10535/3251/5693/6741/6996/6999/5692/23658/8930/79077/5691/4939/7374/10213/328/5684/5709/27257/5696/5436/23198/79033/1763/54512/5688/57819/51690/5690/11332/7514/65109/55190/955/54915/55270/5685/25804/5704/5433/3620/79072/51154/1660/5682/2521/56339/3836/3704/581/10921/22882/3148/55795/6227/27350/9131/79675/23381/29102/1854/5717/5689/8942/10128/51025/5073/81892/6418/4904/192669/1981/5700/246243/1994/55110/10236/5719/3192/5683/11157/4686/11340/6499/5695/57109/399664/5716/3183/1677/253943/23404/5702/60493/5707/80198/1869/55149/207/5699/5142/6832/10767/953/9924/1777/90806/4848/10197/7431/9887/56915/3297/8882/5701/57089/79068/56006/10940/9261/55181/5714/5393/5317/472/3837/5710/3146/23475/26523/400410/1676/191/10605/5446/6129/5694/9698/7314/2332/5718/5511/79899/10492/27044/51071/51441/23644/6132/8570/5686"
"GO:0008334","BP","GO:0008334","histone mRNA metabolic process",17,0.763297660355087,1.83241247777943,0.00123164864923204,0.0192254246796447,0.0158308906414992,1918,"tags=71%, list=16%, signal=59%","22916/6637/6628/6741/7884/27257/54512/6635/6634/6636/4686/55149"
"GO:0031032","BP","GO:0031032","actomyosin structure organization",167,-0.39778230751801,-1.51536805584523,0.00124345391328441,0.0192901320633753,0.0158841729763555,1250,"tags=22%, list=11%, signal=20%","10411/1466/10163/395/8837/8452/387/2041/54361/2314/55607/1902/5295/55616/55160/11155/7111/6281/22998/10015/10529/10580/7168/64097/845/5239/6422/1465/25802/1266/79933/7082/4629/29766/23136/4653/1264"
"GO:0032613","BP","GO:0032613","interleukin-10 production",47,0.586406996020345,1.72019487179405,0.00124606569702087,0.0192910375840014,0.0158849186138769,1280,"tags=23%, list=11%, signal=21%","9636/28951/3329/2207/7305/54209/64581/3620/7097/6375/29108"
"GO:0001763","BP","GO:0001763","morphogenesis of a branching structure",173,0.436940386875332,1.55076129417814,0.00127877000374043,0.0197165456699162,0.0162352969325584,1934,"tags=27%, list=16%, signal=23%","23213/6591/1282/3371/3217/26585/3237/4192/5361/90/8626/9500/8914/10512/7472/3911/6474/7422/4323/5154/4233/25932/5228/2297/1512/6926/2119/1746/51176/2719/4041/23129/4609/1522/5058/11331/5469/6495/64783/655/1906/2736/7474/650/53335/5499"
"GO:0070199","BP","GO:0070199","establishment of protein localization to chromosome",19,0.737513426706544,1.80817053421697,0.00129421191911018,0.0198735183920272,0.0163645537910593,2713,"tags=79%, list=23%, signal=61%","908/545/10576/22948/25913/10575/7013/10574/65057/10856/79035/55135/675/472/23514"
"GO:1901136","BP","GO:1901136","carbohydrate derivative catabolic process",153,0.439099094273461,1.54230365171195,0.00131272429776364,0.0201169007497045,0.016564963381623,1449,"tags=22%, list=12%, signal=20%","4321/9582/1462/4060/57214/633/1890/4521/1116/100/1514/3251/3161/80896/6996/2717/8930/79077/7374/3074/375790/2588/11332/2799/55190/2817/55270/10007/4758/3704/55347/2719/27350/1854"
"GO:0030835","BP","GO:0030835","negative regulation of actin filament depolymerization",33,-0.621003641845324,-1.80467878048335,0.00132980226308641,0.020326613812806,0.0167376484912304,2849,"tags=58%, list=24%, signal=44%","11344/51332/832/822/6711/6709/5756/6840/120/118/6712/85477/50853/2314/11078/2934/7111/25802/29766"
"GO:0006023","BP","GO:0006023","aminoglycan biosynthetic process",92,0.50903041711852,1.67478993016821,0.00133179005126922,0.020326613812806,0.0167376484912304,1398,"tags=27%, list=12%, signal=24%","1462/4060/57214/633/10057/22856/9435/8534/56548/3037/5159/50515/51363/55454/54480/375790/2131/79586/8702/2817/55501/8704/9653/2719/2132"
"GO:0045992","BP","GO:0045992","negative regulation of embryonic development",21,0.711418455443355,1.79283241969316,0.00134823864187463,0.0204200835975287,0.0168146147983412,1880,"tags=43%, list=16%, signal=36%","1290/23213/1289/8324/7976/655/2625/7474/23432"
"GO:0031639","BP","GO:0031639","plasminogen activation",20,0.723639055449195,1.79861962489634,0.00134872557447608,0.0204200835975287,0.0168146147983412,1476,"tags=35%, list=12%, signal=31%","5328/5054/5270/5327/7057/2023/1522"
"GO:0060218","BP","GO:0060218","hematopoietic stem cell differentiation",80,0.521431283314784,1.6695200712515,0.00142133898403503,0.0213908685744715,0.0176139932808703,2952,"tags=55%, list=25%, signal=42%","54517/5708/5591/5698/5693/5692/5691/10213/5610/5684/5709/5696/23198/5688/5690/5685/5704/5682/865/56339/5717/5689/5700/5719/5683/5695/5716/5702/6929/2625/5707/5699/4602/10197/8861/5701/5714/5710/5694/7157/5718/1021/51441/5686"
"GO:0090263","BP","GO:0090263","positive regulation of canonical Wnt signaling pathway",119,0.479436369488422,1.62609516539565,0.00143656144871705,0.021534170129082,0.0177319928193771,2022,"tags=35%, list=17%, signal=30%","1277/1001/6424/259266/6659/8607/79718/25805/5708/5754/5698/5693/5692/51339/5691/10213/1749/5684/5709/5696/23198/5688/5690/5685/5704/5682/2719/5717/5689/65981/5700/5719/5683/5695/64750/5716/5702/5707/8549/55182/5699/7040"
"GO:1901361","BP","GO:1901361","organic cyclic compound catabolic process",494,0.355432050121507,1.38166728774056,0.00145918148188188,0.0216791072433432,0.0178513391352061,2695,"tags=31%, list=23%, signal=25%","6696/9582/10644/1591/1890/4521/2237/10643/5708/22916/5698/348/100/8087/10535/3251/5693/6741/6996/6999/5692/23658/8930/79077/5691/4939/7374/1056/10213/328/5684/5709/27257/7533/5696/5436/23198/79033/1763/54512/5688/57819/51690/5690/11332/7514/65109/55190/955/54915/55270/5685/25804/5704/5433/3620/79072/51154/1660/5682/2521/56339/3836/3704/581/10921/22882/3148/55795/6227/27350/9131/79675/23381/29102/1854/5717/5689/1594/8942/10128/51025/5073/81892/6418/4904/192669/1981/5700/246243/1994/55110/10236/5719/3192/5683/11157/4686/11340/6499/5695/57109/399664/5716/3183/1677/253943/23404/5702/60493/5707/80198/1869/55149/207/5699/5142/6832/10767/953/9924/1777/90806/4848/10197/7431/64577/9887/56915/3297/8882/5701/57089/79068/56006/10940/9261/55181/5714/5393/5317/472/3837/5710/3146/23475/26523/400410/1676/191/10605/5446/6129/5694"
"GO:0040017","BP","GO:0040017","positive regulation of locomotion",459,0.353511949479231,1.37143861501513,0.00146301135453773,0.0216791072433432,0.0178513391352061,1407,"tags=18%, list=12%, signal=17%","6278/1277/10631/4072/6591/4318/5328/6678/10457/10563/3655/3576/5054/7070/6364/57214/7130/3627/3918/3912/7291/8772/7941/9547/9076/57007/3685/4192/80781/5743/90/2335/26271/50507/6401/131578/7852/5747/3037/5159/54453/3675/10512/7057/22800/51512/8877/347733/10630/54209/64581/7422/9530/4323/5154/9048/4739/4233/3678/4067/3309/5420/5228/708/728/22919/1512/2149/6868/54566/6363/3480/3091/6375/2821/102/29108/5216/3676/51176/5880/389/351/5025"
"GO:0030335","BP","GO:0030335","positive regulation of cell migration",434,0.354804346420417,1.36578911225472,0.00146968952640647,0.0217289713737786,0.0178923990134149,1407,"tags=18%, list=12%, signal=17%","6278/1277/10631/6591/4318/5328/6678/10457/10563/3655/3576/5054/7070/6364/57214/7130/3627/3918/3912/8772/7941/9547/9076/57007/3685/4192/80781/5743/90/2335/26271/50507/6401/131578/7852/5747/3037/5159/54453/3675/10512/7057/22800/51512/8877/10630/54209/64581/7422/9530/4323/5154/4739/4233/3678/4067/3309/5420/5228/708/728/22919/1512/2149/6868/54566/6363/3480/3091/6375/2821/102/29108/5216/3676/51176/5880/389/351/5025"
